trial,species,cv,n_above_5x_median,top4_share_pct,pct_TIC,outlier_driven
CTL,PC(18:1/14:0),0.432894111472394,0,2.92107396987772,0.00751302964606124,FALSE
CTL,MGDG(16:0/18:1),0.434773536966194,0,2.89028106193756,0.0136002864476204,FALSE
CTL,PC(16:1/18:2),0.488689010270925,0,2.86241008095171,0.0328090569889995,FALSE
CTL,TG(16:1/16:1/22:5),0.38921715762292,0,2.83491022519583,0.521574567752533,FALSE
CTL,PC(18:0/20:4),0.44046712244247,0,2.83102227607697,0.0102096533658671,FALSE
CTL,DGDG(18:2/18:3),0.356206063319842,0,2.81221577183402,0.126722504532726,FALSE
CTL,PC(16:0/22:5),0.396081887312648,0,2.80316073203476,0.00839353705103842,FALSE
CTL,PC(16:0/22:6),0.437139924829058,0,2.74290688607585,0.028375106242904,FALSE
CTL,SQDG(18:2/18:3),0.311591993483522,0,2.65462809379446,0.0779466432282328,FALSE
CTL,DGDG(16:0/18:2),0.373205045210708,0,2.64883166272845,0.25448509724991,FALSE
CTL,SQDG(16:0/18:1),0.342180255364656,0,2.61882439890784,0.018335792552756,FALSE
CTL,DG(18:0/18:2),0.384785380881242,0,2.61803756968339,0.01807932519476,FALSE
CTL,SQDG(16:0/18:0),0.33731381640523,0,2.58585956198468,0.00696373023697019,FALSE
CTL,PE(16:0/18:0),0.305728557749941,0,2.56617623312643,0.0134152410105623,FALSE
CTL,DGDG(16:0/18:1),0.358220363438857,0,2.56384755414539,0.108633480560683,FALSE
CTL,SQDG(16:0/18:2),0.27166995499767,0,2.55810001626382,0.0523869325770261,FALSE
CTL,PC(16:0/20:5),0.38905242235452,0,2.55763232419031,1.85465618779074,FALSE
CTL,DG(16:0/18:3),0.320502599851595,0,2.4981466247078,0.288689516300472,FALSE
CTL,PE(16:0/0:0),0.35683473348247,0,2.47320078797839,0.00319110006143204,FALSE
CTL,LPE(16:0),0.356834729485586,0,2.47320073852749,0.00638220003978097,FALSE
CTL,SQDG(16:1/18:3),0.333979502201351,0,2.4721969128203,0.00990660119847364,FALSE
CTL,PC(16:0/20:3),0.360064467944445,0,2.41955688347456,0.516643649994799,FALSE
CTL,PC(16:0/18:3),0.346158921310163,0,2.41874666347741,2.1203930388637,FALSE
CTL,PC(16:0/20:4),0.356971558012035,0,2.38738322941165,1.69066329848868,FALSE
CTL,PC(16:0/18:2),0.329272288314192,0,2.37958258388437,9.2734769773048,FALSE
CTL,MGDG(18:2/18:3),0.352081765395621,0,2.37883480246362,1.64202581267413,FALSE
CTL,PC(14:0/18:0),0.314603517451481,0,2.37150660806967,0.0917159779700373,FALSE
CTL,DG(18:2/18:3),0.304594655628486,0,2.36708752079133,0.164866803417215,FALSE
CTL,DG(18:1/18:3),0.314588429053958,0,2.35909990648145,0.192161605625507,FALSE
CTL,MGDG(18:2/18:2),0.34868434474266,0,2.35447028797244,0.673813050499548,FALSE
CTL,DG(18:2/18:2),0.322815124975395,0,2.32991235289962,0.255267648281621,FALSE
CTL,PE(16:0/18:3),0.293765168796794,0,2.3215179417555,0.298167869354523,FALSE
CTL,PC(18:0/18:3),0.320389822872186,0,2.31359297941438,0.120655222606494,FALSE
CTL,SQDG(18:1/18:3),0.297084115891959,0,2.30880087017644,0.0339099366016372,FALSE
CTL,LPC(16:0),0.320876088088722,0,2.30426423817198,0.0695351854073955,FALSE
CTL,PC(18:0/20:2),0.331026357563005,0,2.30283302553011,0.0181939770289536,FALSE
CTL,GalCer(d18:2/22:1),0.329218496400227,0,2.30146177389817,0.00608676171873735,FALSE
CTL,DG(16:0/18:1),0.331604841674088,0,2.29922820179082,0.209525213481538,FALSE
CTL,PC(18:0/18:1),0.361789208082515,0,2.29127797513251,0.0300113973057089,FALSE
CTL,PC(16:0/16:0),0.307273189645929,0,2.27820243493894,0.0520497976954798,FALSE
CTL,PC(16:0/18:0),0.312766720151858,0,2.26502644864592,3.54933380722876,FALSE
CTL,PC(18:1/20:1),0.317456027492653,0,2.25307936249068,0.0207187978098152,FALSE
CTL,DG(18:1/18:2),0.31085487061416,0,2.24281489438056,0.0430651712797963,FALSE
CTL,DG(16:0/16:0),0.349488972786568,0,2.23638879057545,0.129996855260687,FALSE
CTL,GalCer(d18:2/20:1),0.281829840667338,0,2.2283309580932,0.0547578721463829,FALSE
CTL,MG(18:2),0.304502540854899,0,2.20580552045842,0.0440115263766092,FALSE
CTL,PE(18:0/18:2),0.302462750714814,0,2.20459460688563,0.0579000503879726,FALSE
CTL,Ubidecarenone,0.261264810639071,0,2.20177707188571,0.0124058090209332,FALSE
CTL,MG(12:0),0.333093310600192,0,2.19904035652296,0.161442018853807,FALSE
CTL,Antheraxanthin,0.286445300819402,0,2.18585338741474,0.0950417751898036,FALSE
CTL,PE(12:0/12:0),0.301322107399375,0,2.18379136394841,0.0626369446637579,FALSE
CTL,PE(18:1/18:2),0.288162449934445,0,2.1699396115515,0.0258159622465358,FALSE
CTL,DGDG(18:0/18:3),0.283725611471065,0,2.15335972595551,0.481920496377135,FALSE
CTL,Ubiquinone 9,0.270854377425886,0,2.13377748703961,0.0408406997731033,FALSE
CTL,SQDG(16:0/16:0),0.252353295507749,0,2.12685255869793,0.424300757395033,FALSE
CTL,AEG(o-18:3/16:1),0.284640716744909,0,2.11851653895872,0.0163850548950408,FALSE
CTL,DGDG(18:0/18:2),0.322335887307831,0,2.11512011328139,0.0520015424692531,FALSE
CTL,PE(16:0/18:2),0.276984330125981,0,2.09916313296851,2.79705218156614,FALSE
CTL,SQDG(18:0/18:3),0.274051362200114,0,2.09480577262365,0.0615262491934436,FALSE
CTL,PG(16:0/18:1),0.276494183295297,0,2.08883571917383,0.229128601667934,FALSE
CTL,PE(18:2/18:2),0.300654590826628,0,2.08561756438046,0.469027570947258,FALSE
CTL,MGDG(16:0/18:3),0.282267507153153,0,2.08436182747089,1.78404675419068,FALSE
CTL,DG(16:0/2:0),0.328596590038451,0,2.08298346020163,0.0472981941209856,FALSE
CTL,Lutein,0.285360094475191,0,2.08204716614916,0.146998755785596,FALSE
CTL,Zeaxanthin,0.285360076498027,0,2.08204691726439,0.244997919170387,FALSE
CTL,PE(16:0/18:1),0.285194030787,0,2.03262677005073,0.565030819914632,FALSE
CTL,AEG(o-16:2/18:2),0.274854813981826,0,2.03061681539362,0.250582835813375,FALSE
CTL,DG(16:0/18:2),0.269736506140376,0,2.01602171534603,0.608056823165117,FALSE
CTL,PE(16:0/20:4),0.275471373253878,0,2.00445802187035,0.672416989357123,FALSE
CTL,PE(16:0/20:5),0.264482521863944,0,1.99836692218246,0.203382206293582,FALSE
CTL,MG(18:0),0.311871693518086,0,1.99745797050674,0.0788470894430975,FALSE
CTL,PE(18:2/18:3),0.264220791728421,0,1.99577295052434,0.21061417569905,FALSE
CTL,PC(18:2/20:0),0.260140872697848,0,1.98321755376577,0.0160272684281936,FALSE
CTL,PG(18:0/16:0),0.184319332697864,0,1.98042525796707,0.0226413827667574,FALSE
CTL,AEG(o-16:2/16:0),0.252659085410621,0,1.97310805733385,0.175615806807855,FALSE
CTL,MG(16:0),0.250546804861151,0,1.96895806578063,0.115223114228843,FALSE
CTL,Apocarotenal,0.347050234393798,0,1.93695513043445,0.00780084877024805,FALSE
CTL,MG(18:1),0.244614450935593,0,1.93499303021888,0.20828398669363,FALSE
CTL,DG(18:1/18:1),0.244614447085525,0,1.93499276242181,0.104141995534255,FALSE
CTL,DG(18:1/2:0),0.244257983610003,0,1.93152233597892,0.0486000016186302,FALSE
CTL,SQDG(16:0/18:3),0.246061999202346,0,1.93003450262263,1.32339915636865,FALSE
CTL,SQDG(18:3/18:3),0.253461337683975,0,1.92208758843491,0.718212999291964,FALSE
CTL,Vitamin K1,0.246530979170283,0,1.91413594736396,0.0343393181058682,FALSE
CTL,TG(16:0/16:0/16:0),0.236236714247447,0,1.88726659652361,0.447394073525002,FALSE
CTL,PG(16:0/16:0),0.256411165646678,0,1.86690145397561,0.125991309210711,FALSE
CTL,DG(12:0/12:0),0.184993366118379,0,1.8298741409076,0.552961854354131,FALSE
CTL,GalCer(d18:2/18:1),0.226158186963712,0,1.79055378737738,0.0566621216868323,FALSE
CTL,AEG(o-18:4/16:1),0.244339615036344,0,1.74923025870224,0.287581569959706,FALSE
CTL,.beta.-Cryptoxanthin,0.173832280310965,0,1.7347268174315,0.234507414464685,FALSE
CTL,DGDG(16:0/18:3),0.216749421445503,0,1.69753242509026,3.31230419704713,FALSE
CTL,AEG(o-16:3/16:0),0.206514218525258,0,1.63917556206011,0.244646521961582,FALSE
CTL,beta-Carotene,0.170095439098077,0,1.59475156533998,2.36542277493016,FALSE
CTL,alpha-Carotene,0.169669491662684,0,1.59246251670344,0.792030527863743,FALSE
CTL,DGDG(18:2/18:4),0.158274919686926,0,1.49944185486591,7.60226393754015,FALSE
CTL,PE(18:3/18:3),0.148360693405715,0,1.48669137002032,0.138082421301429,FALSE
CTL,MG(18:3),0.14877183374596,0,1.4692905518649,0.661057938269721,FALSE
CTL,"8(9)-Epoxy-5Z,11Z,14Z-eicosatrienoic acid, methyl ester",0.13574958132352,0,1.34576035426681,0.307543317174029,FALSE
CTL,"14(15)-Epoxy-5Z,8Z,11Z-eicosatrienoic acid, methyl ester",0.126484349795461,0,1.32036579220385,0.283858589940799,FALSE
CTL,DG(18:3/18:3),0.127501560603845,0,1.29829525931866,10.1116834726523,FALSE
CTL,MGDG(18:3/18:3),0.116122739614075,0,1.24756353406125,27.8976349499619,FALSE
LIN,"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-",1.85992700442936,14,17.2792849916521,0.00438572175564819,TRUE
LIN,PC(16:0/20:1),1.70792784829906,52,11.8598042476378,0.00231696040134279,FALSE
LIN,PC(18:2/20:4),1.11805936136474,3,10.5019946491303,0.00119859643189459,TRUE
LIN,DG(8:0/8:0),1.37714798301653,33,10.0980229486621,0.0133872682999962,FALSE
LIN,TG(12:0/18:2/18:3),1.07978968064154,4,8.81172495128599,0.000463436084946826,FALSE
LIN,TG(14:0/14:0/16:1),1.10209049176629,16,8.62938704874157,0.00198410231119628,FALSE
LIN,TG(14:0/16:0/18:1),1.03730187362897,10,8.23152234318919,0.00284668639673757,FALSE
LIN,NAE(18:0),0.861339231313596,4,8.19648795406675,0.00110081947870741,FALSE
LIN,PC(16:1/20:5),0.982729801516029,6,8.16452566432216,0.0194159700355096,FALSE
LIN,TG(14:0/14:0/18:0),0.919910456632486,8,7.75639424016793,0.0037607665200823,FALSE
LIN,TG(12:0/16:0/16:0),0.919910471310732,8,7.75639411838588,0.00188038329222291,FALSE
LIN,TG(18:2/20:3/22:0),0.999316428118968,13,7.60721023880306,0.000485182677851025,FALSE
