Analysis	source	term_id	term_name	FDR	Fold_Enrichment	query	significant	p_value	term_size	query_size	intersection_size	precision	recall	effective_domain_size	source_order	parents	evidence_codes	intersection
CTL_individual	GO:BP	GO:0170041	non-proteinogenic amino acid metabolic process	0.7038820896908417	2.128368794326241	query_1	TRUE	0.7038820896908417	30	564	2	0.0035460992907801418	0.06666666666666667	18006	19050		IEA,IEA	SORBI_3001G357300,SORBI_3006G035500
CTL_individual	GO:BP	GO:0030837	negative regulation of actin filament polymerization	0.7038820896908417	3.5472813238770686	query_1	TRUE	0.7038820896908417	9	564	1	0.0017730496453900709	0.1111111111111111	18006	6475		IEA	SORBI_3003G427600
CTL_individual	GO:BP	GO:0030835	negative regulation of actin filament depolymerization	0.7038820896908417	3.1925531914893615	query_1	TRUE	0.7038820896908417	10	564	1	0.0017730496453900709	0.1	18006	6473		IEA	SORBI_3003G427600
CTL_individual	GO:BP	GO:0030834	regulation of actin filament depolymerization	0.7038820896908417	3.1925531914893615	query_1	TRUE	0.7038820896908417	10	564	1	0.0017730496453900709	0.1	18006	6472		IEA	SORBI_3003G427600
CTL_individual	GO:BP	GO:0031333	negative regulation of protein-containing complex assembly	0.7038820896908417	3.5472813238770686	query_1	TRUE	0.7038820896908417	9	564	1	0.0017730496453900709	0.1111111111111111	18006	6671		IEA	SORBI_3003G427600
CTL_individual	GO:BP	GO:0009218	pyrimidine ribonucleotide metabolic process	0.7038820896908417	1.9953457446808511	query_1	TRUE	0.7038820896908417	32	564	2	0.0035460992907801418	0.0625	18006	3230		IBA IEA,IBA IEA	SORBI_3003G427200,SORBI_3003G427300
CTL_individual	GO:BP	GO:0005983	starch catabolic process	0.7038820896908417	3.5472813238770686	query_1	TRUE	0.7038820896908417	9	564	1	0.0017730496453900709	0.1111111111111111	18006	1768		IEA	SORBI_3010G143500
CTL_individual	GO:BP	GO:0051056	regulation of small GTPase mediated signal transduction	0.7038820896908417	3.5472813238770686	query_1	TRUE	0.7038820896908417	9	564	1	0.0017730496453900709	0.1111111111111111	18006	12595		IEA	SORBI_3010G195000
CTL_individual	GO:BP	GO:0009220	pyrimidine ribonucleotide biosynthetic process	0.7038820896908417	1.9953457446808511	query_1	TRUE	0.7038820896908417	32	564	2	0.0035460992907801418	0.0625	18006	3232		IBA IEA,IBA IEA	SORBI_3003G427200,SORBI_3003G427300
CTL_individual	GO:BP	GO:0015031	protein transport	0.7038820896908417	1.1647789421685897	query_1	TRUE	0.7038820896908417	603	564	22	0.03900709219858156	0.03648424543946932	18006	4557		IEA,IEA,IEA,IEA,IBA,IBA IEA,IBA,IBA IEA,IEA,IBA,IBA IEA,IEA,IEA,IEA,IEA,IBA,IBA IEA,IBA IEA,IBA IEA,IEA,IBA IEA,IBA	SORBI_3001G023000,SORBI_3001G023400,SORBI_3001G023600,SORBI_3001G305900,SORBI_3001G357400,SORBI_3002G043300,SORBI_3002G142600,SORBI_3003G205501,SORBI_3003G366850,SORBI_3004G136300,SORBI_3005G013300,SORBI_3005G114800,SORBI_3006G032600,SORBI_3006G046700,SORBI_3006G047100,SORBI_3006G050000,SORBI_3006G280000,SORBI_3007G090537,SORBI_3007G114200,SORBI_3008G048200,SORBI_3009G050700,SORBI_3009G089101
CTL_individual	GO:BP	GO:0006611	protein export from nucleus	0.7038820896908417	3.1925531914893615	query_1	TRUE	0.7038820896908417	10	564	1	0.0017730496453900709	0.1	18006	2207		IEA	SORBI_3003G366850
CTL_individual	GO:BP	GO:0030422	siRNA processing	0.7038820896908417	1.9953457446808511	query_1	TRUE	0.7038820896908417	32	564	2	0.0035460992907801418	0.0625	18006	6356		IBA,IEA	SORBI_3002G043000,SORBI_3010G139000
CTL_individual	GO:BP	GO:0044087	regulation of cellular component biogenesis	0.7038820896908417	1.7736406619385343	query_1	TRUE	0.7038820896908417	54	564	3	0.005319148936170213	0.05555555555555555	18006	10212		IEA,IEA,IBA	SORBI_3003G427600,SORBI_3004G103600,SORBI_3006G046700
CTL_individual	GO:BP	GO:0006047	UDP-N-acetylglucosamine metabolic process	0.7038820896908417	3.1925531914893615	query_1	TRUE	0.7038820896908417	10	564	1	0.0017730496453900709	0.1	18006	1819		IBA	SORBI_3008G016900
CTL_individual	GO:BP	GO:0043488	regulation of mRNA stability	0.7038820896908417	1.6802911534154537	query_1	TRUE	0.7038820896908417	57	564	3	0.005319148936170213	0.05263157894736842	18006	10054		IBA IEA,IEA,IBA IEA	SORBI_3001G021800,SORBI_3001G261900,SORBI_3006G208800
CTL_individual	GO:BP	GO:0043933	protein-containing complex organization	0.7038820896908417	1.1745178965345477	query_1	TRUE	0.7038820896908417	598	564	22	0.03900709219858156	0.03678929765886288	18006	10169		IEA,IEA,IBA,IEA,IEA,IEA,IBA,IBA,IBA,IBA,IBA IEA,IEA,IBA,IEA,IBA,IEA,IBA,IEA,IEA,IEA,IBA,IBA	SORBI_3001G285800,SORBI_3001G289700,SORBI_3001G355000,SORBI_3002G044000,SORBI_3003G427600,SORBI_3004G103600,SORBI_3004G103700,SORBI_3004G103800,SORBI_3004G104100,SORBI_3004G104300,SORBI_3004G206300,SORBI_3006G044600,SORBI_3006G046700,SORBI_3007G071500,SORBI_3007G114200,SORBI_3008G062000,SORBI_3008G095500,SORBI_3008G096300,SORBI_3008G131700,SORBI_3009G234400,SORBI_3010G104000,SORBI_3010G104300
CTL_individual	GO:BP	GO:0015800	acidic amino acid transport	0.7038820896908417	3.5472813238770686	query_1	TRUE	0.7038820896908417	9	564	1	0.0017730496453900709	0.1111111111111111	18006	4675		IEA	SORBI_3003G422800
CTL_individual	GO:BP	GO:1902358	sulfate transmembrane transport	0.7038820896908417	3.1925531914893615	query_1	TRUE	0.7038820896908417	10	564	1	0.0017730496453900709	0.1	18006	20717		IEA	SORBI_3001G496800
CTL_individual	GO:BP	GO:0051938	L-glutamate import	0.7038820896908417	3.5472813238770686	query_1	TRUE	0.7038820896908417	9	564	1	0.0017730496453900709	0.1111111111111111	18006	13075		IEA	SORBI_3003G422800
CTL_individual	GO:BP	GO:0006950	response to stress	0.7038820896908417	1.0727847814872804	query_1	TRUE	0.7038820896908417	2351	564	79	0.1400709219858156	0.033602722245852826	18006	2451		IBA IEA,IEA,IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IEA,IEA,IEA,IBA,IEA,IBA IEA,IEA,IEA,IBA IEA,IBA,IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IBA,IBA,IBA,IEA,IEA,IBA,IEA,IBA IEA,IEA,IEA,IEA,IBA IEA,IEA,IEA,IBA,IBA IEA,IBA,IBA,IEA,IBA,IBA,IEA,IBA,IEA,IEA,IEA,IEA,IEA,IEA,IEA	SORBI_3001G021700,SORBI_3001G022200,SORBI_3001G221700,SORBI_3001G222600,SORBI_3001G222700,SORBI_3001G259100,SORBI_3001G259400,SORBI_3001G259600,SORBI_3001G259700,SORBI_3001G289400,SORBI_3002G039600,SORBI_3002G041400,SORBI_3002G091400,SORBI_3002G091700,SORBI_3002G154400,SORBI_3002G245000,SORBI_3002G245200,SORBI_3003G077600,SORBI_3003G077800,SORBI_3003G361100,SORBI_3003G368300,SORBI_3003G422300,SORBI_3004G130001,SORBI_3004G175300,SORBI_3004G175500,SORBI_3004G176000,SORBI_3004G206200,SORBI_3005G011200,SORBI_3005G011300,SORBI_3005G011500,SORBI_3005G054000,SORBI_3005G054300,SORBI_3005G054600,SORBI_3005G054700,SORBI_3005G160100,SORBI_3005G182701,SORBI_3005G182900,SORBI_3005G183300,SORBI_3005G219900,SORBI_3005G220200,SORBI_3005G222900,SORBI_3005G223600,SORBI_3005G223925,SORBI_3006G039800,SORBI_3006G049200,SORBI_3006G140400,SORBI_3006G258000,SORBI_3006G277550,SORBI_3006G277700,SORBI_3006G278300,SORBI_3007G096900,SORBI_3007G097000,SORBI_3007G112200,SORBI_3007G114000,SORBI_3008G004600,SORBI_3008G131900,SORBI_3008G132000,SORBI_3009G019800,SORBI_3009G049800,SORBI_3009G052000,SORBI_3009G099100,SORBI_3009G220500,SORBI_3009G221000,SORBI_3009G237400,SORBI_3010G104300,SORBI_3010G124800,SORBI_3010G125500,SORBI_3010G125700,SORBI_3010G126900,SORBI_3010G127300,SORBI_3010G132600,SORBI_3010G142900,SORBI_3010G143500,SORBI_3010G143600,SORBI_3010G146500,SORBI_3010G149700,SORBI_3010G194600,SORBI_3010G194900,SORBI_3010G195200
CTL_individual	GO:BP	GO:1902904	negative regulation of supramolecular fiber organization	0.7038820896908417	3.1925531914893615	query_1	TRUE	0.7038820896908417	10	564	1	0.0017730496453900709	0.1	18006	21052		IEA	SORBI_3003G427600
CTL_individual	GO:BP	GO:1902584	positive regulation of response to water deprivation	0.7038820896908417	3.1925531914893615	query_1	TRUE	0.7038820896908417	10	564	1	0.0017730496453900709	0.1	18006	20836		IEA	SORBI_3003G368300
CTL_individual	GO:BP	GO:1901879	regulation of protein depolymerization	0.7038820896908417	3.1925531914893615	query_1	TRUE	0.7038820896908417	10	564	1	0.0017730496453900709	0.1	18006	20370		IEA	SORBI_3003G427600
CTL_individual	GO:BP	GO:1901880	negative regulation of protein depolymerization	0.7038820896908417	3.1925531914893615	query_1	TRUE	0.7038820896908417	10	564	1	0.0017730496453900709	0.1	18006	20371		IEA	SORBI_3003G427600
CTL_individual	GO:BP	GO:0052546	cell wall pectin metabolic process	0.7038820896908417	3.5472813238770686	query_1	TRUE	0.7038820896908417	9	564	1	0.0017730496453900709	0.1111111111111111	18006	13179		IEA	SORBI_3002G205500
CTL_individual	GO:BP	GO:0010025	wax biosynthetic process	0.7038820896908417	3.5472813238770686	query_1	TRUE	0.7038820896908417	9	564	1	0.0017730496453900709	0.1111111111111111	18006	3674		IEA	SORBI_3001G222700
CTL_individual	GO:BP	GO:0009585	red, far-red light phototransduction	0.7038820896908417	3.1925531914893615	query_1	TRUE	0.7038820896908417	10	564	1	0.0017730496453900709	0.1	18006	3363		IBA	SORBI_3010G141700
CTL_individual	GO:BP	GO:0010078	maintenance of root meristem identity	0.7038820896908417	3.1925531914893615	query_1	TRUE	0.7038820896908417	10	564	1	0.0017730496453900709	0.1	18006	3725		IEA	SORBI_3004G207000
CTL_individual	GO:BP	GO:0009955	adaxial/abaxial pattern specification	0.7038820896908417	3.1925531914893615	query_1	TRUE	0.7038820896908417	10	564	1	0.0017730496453900709	0.1	18006	3632		IEA	SORBI_3001G400500
CTL_individual	GO:BP	GO:0009583	detection of light stimulus	0.7038820896908417	3.1925531914893615	query_1	TRUE	0.7038820896908417	10	564	1	0.0017730496453900709	0.1	18006	3361		IBA	SORBI_3010G141700
CTL_individual	GO:BP	GO:0009168	purine ribonucleoside monophosphate biosynthetic process	0.7072941693013669	1.9348807221147646	query_1	TRUE	0.7072941693013669	33	564	2	0.0035460992907801418	0.06060606060606061	18006	3182		IEA,IBA IEA	SORBI_3006G138800,SORBI_3006G278500
CTL_individual	GO:BP	GO:0006270	DNA replication initiation	0.7072941693013669	1.9348807221147646	query_1	TRUE	0.7072941693013669	33	564	2	0.0035460992907801418	0.06060606060606061	18006	1978		IBA IEA,IBA	SORBI_3003G369200,SORBI_3010G103700
CTL_individual	GO:BP	GO:0007093	mitotic cell cycle checkpoint signaling	0.7072941693013669	1.9348807221147646	query_1	TRUE	0.7072941693013669	33	564	2	0.0035460992907801418	0.06060606060606061	18006	2542		IBA IEA,IBA	SORBI_3001G122100,SORBI_3010G141400
CTL_individual	GO:BP	GO:0009127	purine nucleoside monophosphate biosynthetic process	0.7072941693013669	1.9348807221147646	query_1	TRUE	0.7072941693013669	33	564	2	0.0035460992907801418	0.06060606060606061	18006	3144		IEA,IBA IEA	SORBI_3006G138800,SORBI_3006G278500
CTL_individual	GO:BP	GO:0031570	DNA integrity checkpoint signaling	0.7072941693013669	1.9348807221147646	query_1	TRUE	0.7072941693013669	33	564	2	0.0035460992907801418	0.06060606060606061	18006	6761		IBA,IBA	SORBI_3009G237400,SORBI_3010G141400
CTL_individual	GO:BP	GO:0043487	regulation of RNA stability	0.7180666359623982	1.6233321312657771	query_1	TRUE	0.7180666359623982	59	564	3	0.005319148936170213	0.05084745762711865	18006	10053		IBA IEA,IEA,IBA IEA	SORBI_3001G021800,SORBI_3001G261900,SORBI_3006G208800
CTL_individual	GO:BP	GO:0030243	cellulose metabolic process	0.7211876258266869	1.4849084611578427	query_1	TRUE	0.7211876258266869	86	564	4	0.0070921985815602835	0.046511627906976744	18006	6301		IBA IEA,IBA IEA,IBA IEA,IEA	SORBI_3001G021500,SORBI_3001G224300,SORBI_3002G205500,SORBI_3007G100800
CTL_individual	GO:BP	GO:0048316	seed development	0.7234123993556882	1.2706679369111886	query_1	TRUE	0.7234123993556882	201	564	8	0.014184397163120567	0.03980099502487562	18006	11808		IEA,IEA,IEA,IEA,IEA,IEA,IEA,IBA	SORBI_3001G024000,SORBI_3001G400500,SORBI_3003G427100,SORBI_3007G114000,SORBI_3008G064250,SORBI_3008G098300,SORBI_3010G133000,SORBI_3010G142900
CTL_individual	GO:BP	GO:0072659	protein localization to plasma membrane	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	16300		IBA	SORBI_3003G205501
CTL_individual	GO:BP	GO:0019915	lipid storage	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	5661		IBA	SORBI_3010G142900
CTL_individual	GO:BP	GO:0033044	regulation of chromosome organization	0.7234123993556882	1.8779724655819774	query_1	TRUE	0.7234123993556882	34	564	2	0.0035460992907801418	0.058823529411764705	18006	7483		IBA,IBA	SORBI_3001G122100,SORBI_3002G039600
CTL_individual	GO:BP	GO:0043242	negative regulation of protein-containing complex disassembly	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	9912		IEA	SORBI_3003G427600
CTL_individual	GO:BP	GO:0007035	vacuolar acidification	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	2507		IBA	SORBI_3003G186000
CTL_individual	GO:BP	GO:0007143	female meiotic nuclear division	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	2580		IEA	SORBI_3006G050100
CTL_individual	GO:BP	GO:0048564	photosystem I assembly	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	11987		IEA	SORBI_3008G131700
CTL_individual	GO:BP	GO:0170062	nutrient storage	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	19055		IBA	SORBI_3010G142900
CTL_individual	GO:BP	GO:0033962	P-body assembly	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	7807		IBA	SORBI_3003G367900
CTL_individual	GO:BP	GO:0016122	xanthophyll metabolic process	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	4894		IBA IEA	SORBI_3006G049200
CTL_individual	GO:BP	GO:0015780	nucleotide-sugar transmembrane transport	0.7234123993556882	1.8779724655819774	query_1	TRUE	0.7234123993556882	34	564	2	0.0035460992907801418	0.058823529411764705	18006	4659		IEA,IEA	SORBI_3003G389800,SORBI_3010G151000
CTL_individual	GO:BP	GO:0006376	mRNA splice site recognition	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	2038		IBA	SORBI_3004G206300
CTL_individual	GO:BP	GO:0007292	female gamete generation	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	2682		IEA	SORBI_3006G050100
CTL_individual	GO:BP	GO:0042593	glucose homeostasis	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	9599		IBA IEA	SORBI_3009G069800
CTL_individual	GO:BP	GO:0051452	intracellular pH reduction	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	12802		IBA	SORBI_3003G186000
CTL_individual	GO:BP	GO:0051445	regulation of meiotic cell cycle	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	12797		IBA	SORBI_3001G122100
CTL_individual	GO:BP	GO:0019359	nicotinamide nucleotide biosynthetic process	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	5381		IBA IEA	SORBI_3001G021000
CTL_individual	GO:BP	GO:0090110	COPII-coated vesicle cargo loading	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	16835		IBA	SORBI_3005G114800
CTL_individual	GO:BP	GO:0110156	mRNA methylguanosine-cap decapping	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	18183		IBA IEA	SORBI_3001G021800
CTL_individual	GO:BP	GO:0009056	catabolic process	0.7234123993556882	1.0740991586273732	query_1	TRUE	0.7234123993556882	1932	564	65	0.11524822695035461	0.03364389233954451	18006	3092		IBA IEA,IBA,IEA,IBA,IBA,IBA,IEA,IEA,IBA,IBA,IBA,IBA,IBA,IBA,IBA IEA,IBA IEA,IBA,IBA,IBA,IBA,IBA IEA,IEA,IBA,IBA,IBA,IBA,IEA,IBA,IBA,IBA,IBA,IBA,IEA,IEA,IEA,IEA,IBA,IBA IEA,IEA,IBA,IBA,IBA,IEA,IBA,IBA IEA,IEA,IEA,IBA,IBA,IBA IEA,IEA,IBA IEA,IBA,IBA IEA,IEA,IBA IEA,IBA,IBA,IBA,IEA,IEA,IEA,IEA,IEA,IBA	SORBI_3001G021800,SORBI_3001G023200,SORBI_3001G222600,SORBI_3001G247900,SORBI_3001G248000,SORBI_3001G254200,SORBI_3001G260701,SORBI_3001G261900,SORBI_3001G263900,SORBI_3001G264000,SORBI_3001G318000,SORBI_3001G318500,SORBI_3001G318700,SORBI_3001G319500,SORBI_3001G320200,SORBI_3001G502200,SORBI_3002G041100,SORBI_3002G041200,SORBI_3002G041800,SORBI_3002G042000,SORBI_3002G042400,SORBI_3002G042600,SORBI_3002G104200,SORBI_3002G244600,SORBI_3002G245000,SORBI_3003G262200,SORBI_3003G367900,SORBI_3003G426500,SORBI_3003G426600,SORBI_3004G175500,SORBI_3004G176000,SORBI_3004G205100,SORBI_3004G208700,SORBI_3005G011200,SORBI_3005G011300,SORBI_3005G011500,SORBI_3005G089800,SORBI_3005G144300,SORBI_3005G145100,SORBI_3005G152200,SORBI_3006G032600,SORBI_3006G036400,SORBI_3006G037500,SORBI_3006G044200,SORBI_3006G208800,SORBI_3006G277700,SORBI_3006G278600,SORBI_3008G004600,SORBI_3008G062200,SORBI_3008G062500,SORBI_3008G098300,SORBI_3008G131300,SORBI_3008G131800,SORBI_3009G069800,SORBI_3009G111000,SORBI_3009G111400,SORBI_3009G222200,SORBI_3010G125500,SORBI_3010G125700,SORBI_3010G141600,SORBI_3010G143500,SORBI_3010G147250,SORBI_3010G147350,SORBI_3010G149700,SORBI_3010G150100
CTL_individual	GO:BP	GO:0001678	intracellular glucose homeostasis	0.7234123993556882	2.902321083172147	query_1	TRUE	0.7234123993556882	11	564	1	0.0017730496453900709	0.09090909090909091	18006	369		IBA IEA	SORBI_3009G069800
CTL_individual	GO:BP	GO:0040029	epigenetic regulation of gene expression	0.7262015430041519	1.5701081269619812	query_1	TRUE	0.7262015430041519	61	564	3	0.005319148936170213	0.04918032786885246	18006	9282		IBA,IBA,IBA	SORBI_3005G013200,SORBI_3005G220101,SORBI_3008G132600
CTL_individual	GO:BP	GO:0009126	purine nucleoside monophosphate metabolic process	0.7262015430041519	1.8243161094224922	query_1	TRUE	0.7262015430041519	35	564	2	0.0035460992907801418	0.05714285714285714	18006	3143		IEA,IBA IEA	SORBI_3006G138800,SORBI_3006G278500
CTL_individual	GO:BP	GO:0042743	hydrogen peroxide metabolic process	0.7262015430041519	1.2917845283482967	query_1	TRUE	0.7262015430041519	173	564	7	0.012411347517730497	0.04046242774566474	18006	9682		IBA,IBA,IEA,IEA,IEA,IEA,IEA	SORBI_3004G175500,SORBI_3004G176000,SORBI_3005G011200,SORBI_3005G011300,SORBI_3005G011500,SORBI_3006G277700,SORBI_3010G149700
CTL_individual	GO:BP	GO:0046854	phosphatidylinositol phosphate biosynthetic process	0.7262015430041519	1.8243161094224922	query_1	TRUE	0.7262015430041519	35	564	2	0.0035460992907801418	0.05714285714285714	18006	11564		IEA,IEA	SORBI_3008G062300,SORBI_3008G062400
CTL_individual	GO:BP	GO:0009167	purine ribonucleoside monophosphate metabolic process	0.7262015430041519	1.8243161094224922	query_1	TRUE	0.7262015430041519	35	564	2	0.0035460992907801418	0.05714285714285714	18006	3181		IEA,IBA IEA	SORBI_3006G138800,SORBI_3006G278500
CTL_individual	GO:BP	GO:0006635	fatty acid beta-oxidation	0.7262015430041519	1.8243161094224922	query_1	TRUE	0.7262015430041519	35	564	2	0.0035460992907801418	0.05714285714285714	18006	2224		IBA,IBA IEA	SORBI_3001G023200,SORBI_3009G111400
CTL_individual	GO:BP	GO:0006399	tRNA metabolic process	0.7262015430041519	1.2438518927880629	query_1	TRUE	0.7262015430041519	231	564	9	0.015957446808510637	0.03896103896103896	18006	2052		IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IEA,IBA,IBA IEA,IBA IEA	SORBI_3001G022500,SORBI_3001G221500,SORBI_3002G042500,SORBI_3003G077300,SORBI_3003G369066,SORBI_3006G038500,SORBI_3008G012200,SORBI_3009G223100,SORBI_3010G138900
CTL_individual	GO:BP	GO:0019748	secondary metabolic process	0.7302454861676714	1.17086302866358	query_1	TRUE	0.7302454861676714	409	564	15	0.026595744680851064	0.03667481662591687	18006	5628		IBA,IBA,IBA,IBA,IBA,IBA,IBA,IBA,IBA,IEA,IBA,IBA,IBA,IBA,IBA	SORBI_3001G318000,SORBI_3001G318500,SORBI_3001G318700,SORBI_3001G319500,SORBI_3002G091400,SORBI_3003G426500,SORBI_3003G426600,SORBI_3004G139700,SORBI_3004G175800,SORBI_3005G183600,SORBI_3006G001000,SORBI_3006G044100,SORBI_3006G044400,SORBI_3008G105800,SORBI_3008G106200
CTL_individual	GO:BP	GO:0070925	organelle assembly	0.7308736647081173	1.2581490409810292	query_1	TRUE	0.7308736647081173	203	564	8	0.014184397163120567	0.03940886699507389	18006	15246		IBA,IBA,IBA,IBA,IBA,IBA,IBA,IBA	SORBI_3003G185300,SORBI_3003G367900,SORBI_3004G103700,SORBI_3004G103800,SORBI_3004G104100,SORBI_3004G104300,SORBI_3006G210600,SORBI_3010G104000
CTL_individual	GO:BP	GO:0048507	meristem development	0.7308736647081173	1.4348553669615107	query_1	TRUE	0.7308736647081173	89	564	4	0.0070921985815602835	0.0449438202247191	18006	11943		IEA,IEA,IEA,IEA	SORBI_3001G400500,SORBI_3004G207000,SORBI_3007G114000,SORBI_3009G235000
CTL_individual	GO:BP	GO:0046486	glycerolipid metabolic process	0.7308736647081173	1.2843604793348007	query_1	TRUE	0.7308736647081173	174	564	7	0.012411347517730497	0.040229885057471264	18006	11358		IBA IEA,IBA,IBA,IBA IEA,IEA,IEA,IBA	SORBI_3001G496900,SORBI_3004G176200,SORBI_3005G144300,SORBI_3006G034200,SORBI_3008G062300,SORBI_3008G062400,SORBI_3010G134400
CTL_individual	GO:BP	GO:0033043	regulation of organelle organization	0.7308736647081173	1.3643389707219495	query_1	TRUE	0.7308736647081173	117	564	5	0.008865248226950355	0.042735042735042736	18006	7482		IBA,IBA,IEA,IEA,IBA	SORBI_3001G122100,SORBI_3002G039600,SORBI_3003G427600,SORBI_3004G103600,SORBI_3006G050000
CTL_individual	GO:BP	GO:0051052	regulation of DNA metabolic process	0.7358877413853286	1.544783802333562	query_1	TRUE	0.7358877413853286	62	564	3	0.005319148936170213	0.04838709677419355	18006	12591		IBA,IEA,IBA	SORBI_3002G039600,SORBI_3006G258000,SORBI_3009G237400
CTL_individual	GO:BP	GO:2000144	positive regulation of DNA-templated transcription initiation	0.7363771179848032	2.4558101472995086	query_1	TRUE	0.7363771179848032	13	564	1	0.0017730496453900709	0.07692307692307693	18006	23633		IBA IEA	SORBI_3004G175700
CTL_individual	GO:BP	GO:0010268	brassinosteroid homeostasis	0.7363771179848032	1.7257044278320872	query_1	TRUE	0.7363771179848032	37	564	2	0.0035460992907801418	0.05405405405405406	18006	3870		IBA,IEA	SORBI_3001G022700,SORBI_3003G358400
CTL_individual	GO:BP	GO:0051726	regulation of cell cycle	0.7363771179848032	1.277021276595745	query_1	TRUE	0.7363771179848032	175	564	7	0.012411347517730497	0.04	18006	12985		IBA IEA,IEA,IEA,IEA,IBA,IBA,IBA	SORBI_3001G122100,SORBI_3001G222300,SORBI_3001G501000,SORBI_3005G187000,SORBI_3009G237400,SORBI_3010G132300,SORBI_3010G141400
CTL_individual	GO:BP	GO:1902532	negative regulation of intracellular signal transduction	0.7363771179848032	2.4558101472995086	query_1	TRUE	0.7363771179848032	13	564	1	0.0017730496453900709	0.07692307692307693	18006	20815		IEA	SORBI_3009G050400
CTL_individual	GO:BP	GO:0031577	spindle checkpoint signaling	0.7363771179848032	2.4558101472995086	query_1	TRUE	0.7363771179848032	13	564	1	0.0017730496453900709	0.07692307692307693	18006	6764		IBA	SORBI_3001G122100
CTL_individual	GO:BP	GO:0045595	regulation of cell differentiation	0.7363771179848032	2.4558101472995086	query_1	TRUE	0.7363771179848032	13	564	1	0.0017730496453900709	0.07692307692307693	18006	10677		IEA	SORBI_3004G207000
CTL_individual	GO:BP	GO:0009304	tRNA transcription	0.7363771179848032	2.6604609929078014	query_1	TRUE	0.7363771179848032	12	564	1	0.0017730496453900709	0.08333333333333333	18006	3295		IBA	SORBI_3008G012200
CTL_individual	GO:BP	GO:0071555	cell wall organization	0.7363771179848032	1.1401975683890577	query_1	TRUE	0.7363771179848032	448	564	16	0.028368794326241134	0.03571428571428571	18006	15620		IEA,IEA,IEA,IEA,IEA,IEA,IBA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA	SORBI_3001G021500,SORBI_3001G224300,SORBI_3001G306400,SORBI_3001G306500,SORBI_3002G205500,SORBI_3003G165800,SORBI_3006G277700,SORBI_3007G086300,SORBI_3007G090600,SORBI_3007G100800,SORBI_3007G112400,SORBI_3008G131300,SORBI_3009G111000,SORBI_3010G064200,SORBI_3010G194500,SORBI_3010G197300
CTL_individual	GO:BP	GO:0006221	pyrimidine nucleotide biosynthetic process	0.7363771179848032	1.7257044278320872	query_1	TRUE	0.7363771179848032	37	564	2	0.0035460992907801418	0.05405405405405406	18006	1941		IBA IEA,IBA IEA	SORBI_3003G427200,SORBI_3003G427300
CTL_individual	GO:BP	GO:0032790	ribosome disassembly	0.7363771179848032	2.6604609929078014	query_1	TRUE	0.7363771179848032	12	564	1	0.0017730496453900709	0.08333333333333333	18006	7324		IBA IEA	SORBI_3008G131800
