Analysis	source	term_id	term_name	FDR	Fold_Enrichment	query	significant	p_value	term_size	query_size	intersection_size	precision	recall	effective_domain_size	source_order	parents	evidence_codes	intersection
LIN_combined__20pct__recurrent	GO:BP	GO:0042445	hormone metabolic process	0.8126063676062067	1.0890945381963348	query_1	TRUE	0.8126063676062067	99	501	3	0.005988023952095809	0.030303030303030304	18006	9532		IBA,IBA IEA,IBA	SORBI_3001G022700,SORBI_3001G042901,SORBI_3006G183900
LIN_combined__20pct__recurrent	GO:BP	GO:0009867	jasmonic acid mediated signaling pathway	0.8169251400128629	1.1409561828723505	query_1	TRUE	0.8169251400128629	63	501	2	0.003992015968063872	0.031746031746031744	18006	3576		IBA IEA,IBA IEA	SORBI_3001G259400,SORBI_3001G259600
LIN_combined__20pct__recurrent	GO:BP	GO:0006006	glucose metabolic process	0.8169251400128629	1.1409561828723505	query_1	TRUE	0.8169251400128629	63	501	2	0.003992015968063872	0.031746031746031744	18006	1790		IBA,IEA	SORBI_3001G187800,SORBI_3001G384100
LIN_combined__20pct__recurrent	GO:BP	GO:0042743	hydrogen peroxide metabolic process	0.8178511332332773	1.0387317849849433	query_1	TRUE	0.8178511332332773	173	501	5	0.00998003992015968	0.028901734104046242	18006	9682		IEA,IEA,IEA,IEA,IEA	SORBI_3001G189000,SORBI_3001G189200,SORBI_3001G360500,SORBI_3003G324400,SORBI_3006G243600
LIN_combined__20pct__recurrent	GO:BP	GO:0070646	protein modification by small protein removal	0.8178511332332773	1.0782035928143714	query_1	TRUE	0.8178511332332773	100	501	3	0.005988023952095809	0.03	18006	15107		IBA,IEA,IEA	SORBI_3001G213666,SORBI_3008G098300,SORBI_3008G098900
LIN_combined__20pct__recurrent	GO:BP	GO:0006164	purine nucleotide biosynthetic process	0.8178511332332773	1.0782035928143714	query_1	TRUE	0.8178511332332773	100	501	3	0.005988023952095809	0.03	18006	1896		IBA IEA,IBA,IBA	SORBI_3001G098800,SORBI_3001G435400,SORBI_3010G032600
LIN_combined__20pct__recurrent	GO:BP	GO:0140013	meiotic nuclear division	0.8178511332332773	1.0782035928143714	query_1	TRUE	0.8178511332332773	100	501	3	0.005988023952095809	0.03	18006	18362		IBA,IEA,IEA	SORBI_3008G101300,SORBI_3010G056100,SORBI_3010G224100
LIN_combined__20pct__recurrent	GO:BP	GO:1900150	regulation of defense response to fungus	0.8187260435983849	1.331115546684409	query_1	TRUE	0.8187260435983849	27	501	1	0.001996007984031936	0.037037037037037035	18006	19204		IEA	SORBI_3004G115700
LIN_combined__20pct__recurrent	GO:BP	GO:0008300	isoprenoid catabolic process	0.8187260435983849	1.331115546684409	query_1	TRUE	0.8187260435983849	27	501	1	0.001996007984031936	0.037037037037037035	18006	3020		IBA	SORBI_3005G105700
LIN_combined__20pct__recurrent	GO:BP	GO:0034243	regulation of transcription elongation by RNA polymerase II	0.8187260435983849	1.331115546684409	query_1	TRUE	0.8187260435983849	27	501	1	0.001996007984031936	0.037037037037037035	18006	7955		IEA	SORBI_3001G039700
LIN_combined__20pct__recurrent	GO:BP	GO:0009809	lignin biosynthetic process	0.8187260435983849	1.331115546684409	query_1	TRUE	0.8187260435983849	27	501	1	0.001996007984031936	0.037037037037037035	18006	3533		IEA	SORBI_3010G214900
LIN_combined__20pct__recurrent	GO:BP	GO:0006986	response to unfolded protein	0.8187260435983849	1.331115546684409	query_1	TRUE	0.8187260435983849	27	501	1	0.001996007984031936	0.037037037037037035	18006	2475		IBA	SORBI_3010G125500
LIN_combined__20pct__recurrent	GO:BP	GO:0006278	RNA-templated DNA biosynthetic process	0.8187260435983849	1.331115546684409	query_1	TRUE	0.8187260435983849	27	501	1	0.001996007984031936	0.037037037037037035	18006	1986		IEA	SORBI_3003G082950
LIN_combined__20pct__recurrent	GO:BP	GO:0031669	cellular response to nutrient levels	0.8203695679592925	1.12312874251497	query_1	TRUE	0.8203695679592925	64	501	2	0.003992015968063872	0.03125	18006	6809		IEA,IEA	SORBI_3001G028500,SORBI_3003G407300
LIN_combined__20pct__recurrent	GO:BP	GO:0006720	isoprenoid metabolic process	0.822008584704109	1.0210261295590637	query_1	TRUE	0.822008584704109	176	501	5	0.00998003992015968	0.028409090909090908	18006	2302		IBA,IEA,IBA,IBA IEA,IBA	SORBI_3001G401800,SORBI_3003G087100,SORBI_3005G105700,SORBI_3007G207600,SORBI_3010G054000
LIN_combined__20pct__recurrent	GO:BP	GO:0060627	regulation of vesicle-mediated transport	0.822008584704109	1.2835757057313941	query_1	TRUE	0.822008584704109	28	501	1	0.001996007984031936	0.03571428571428571	18006	13786		IBA	SORBI_3001G035400
LIN_combined__20pct__recurrent	GO:BP	GO:0048532	anatomical structure arrangement	0.822008584704109	1.2835757057313941	query_1	TRUE	0.822008584704109	28	501	1	0.001996007984031936	0.03571428571428571	18006	11964		IEA	SORBI_3001G400500
LIN_combined__20pct__recurrent	GO:BP	GO:0033750	ribosome localization	0.822008584704109	1.2835757057313941	query_1	TRUE	0.822008584704109	28	501	1	0.001996007984031936	0.03571428571428571	18006	7799		IBA	SORBI_3002G114900
LIN_combined__20pct__recurrent	GO:BP	GO:0031407	oxylipin metabolic process	0.822008584704109	1.2835757057313941	query_1	TRUE	0.822008584704109	28	501	1	0.001996007984031936	0.03571428571428571	18006	6702		IEA	SORBI_3003G385500
LIN_combined__20pct__recurrent	GO:BP	GO:0000054	ribosomal subunit export from nucleus	0.822008584704109	1.2835757057313941	query_1	TRUE	0.822008584704109	28	501	1	0.001996007984031936	0.03571428571428571	18006	20		IBA	SORBI_3002G114900
LIN_combined__20pct__recurrent	GO:BP	GO:0031408	oxylipin biosynthetic process	0.822008584704109	1.2835757057313941	query_1	TRUE	0.822008584704109	28	501	1	0.001996007984031936	0.03571428571428571	18006	6703		IEA	SORBI_3003G385500
LIN_combined__20pct__recurrent	GO:BP	GO:0048574	long-day photoperiodism, flowering	0.822008584704109	1.2835757057313941	query_1	TRUE	0.822008584704109	28	501	1	0.001996007984031936	0.03571428571428571	18006	11996		IEA	SORBI_3010G221400
LIN_combined__20pct__recurrent	GO:BP	GO:0006914	autophagy	0.822008584704109	1.1058498387839704	query_1	TRUE	0.822008584704109	65	501	2	0.003992015968063872	0.03076923076923077	18006	2432		IEA,IEA	SORBI_3002G117100,SORBI_3004G004300
LIN_combined__20pct__recurrent	GO:BP	GO:0050684	regulation of mRNA processing	0.822008584704109	1.2835757057313941	query_1	TRUE	0.822008584704109	28	501	1	0.001996007984031936	0.03571428571428571	18006	12356		IBA	SORBI_3006G183800
LIN_combined__20pct__recurrent	GO:BP	GO:0048653	anther development	0.822008584704109	1.2835757057313941	query_1	TRUE	0.822008584704109	28	501	1	0.001996007984031936	0.03571428571428571	18006	12062		IBA	SORBI_3001G045400
LIN_combined__20pct__recurrent	GO:BP	GO:0048232	male gamete generation	0.822008584704109	1.2835757057313941	query_1	TRUE	0.822008584704109	28	501	1	0.001996007984031936	0.03571428571428571	18006	11750		IEA	SORBI_3010G224100
LIN_combined__20pct__recurrent	GO:BP	GO:0141187	nucleic acid biosynthetic process	0.822008584704109	0.9948089686351678	query_1	TRUE	0.822008584704109	3396	501	94	0.18762475049900199	0.02767962308598351	18006	18825		IBA,IEA,IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IEA,IEA,IEA,IEA,IEA,IBA IEA,IEA,IBA,IBA IEA,IEA,IBA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IEA,IEA,IEA,IBA,IBA,IEA,IEA,IEA,IEA,IBA,IBA IEA,IEA,IBA IEA,IBA,IBA IEA,IBA IEA,IEA,IEA,IBA,IBA,IBA,IEA,IBA IEA,IBA IEA,IBA,IBA,IBA,IBA IEA,IEA,IBA IEA,IEA,IEA,IBA,IBA IEA,IEA,IBA,IBA IEA,IBA IEA,IBA,IEA,IBA IEA,IEA,IBA IEA,IEA,IBA,IEA,IBA IEA,IBA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IEA,IBA,IBA IEA,IBA IEA,IBA,IBA IEA,IBA IEA,IEA,IBA,IBA IEA,IBA,IEA,IEA,IEA,IBA IEA,IEA,IBA,IBA IEA,IEA	SORBI_3001G028100,SORBI_3001G028200,SORBI_3001G030800,SORBI_3001G031600,SORBI_3001G032550,SORBI_3001G033000,SORBI_3001G033200,SORBI_3001G034000,SORBI_3001G034300,SORBI_3001G036050,SORBI_3001G036800,SORBI_3001G037000,SORBI_3001G037500,SORBI_3001G039700,SORBI_3001G040900,SORBI_3001G041700,SORBI_3001G042901,SORBI_3001G051300,SORBI_3001G052800,SORBI_3001G056200,SORBI_3001G101700,SORBI_3001G102300,SORBI_3001G104300,SORBI_3001G187100,SORBI_3001G188100,SORBI_3001G211500,SORBI_3001G219400,SORBI_3001G402300,SORBI_3001G435300,SORBI_3002G112850,SORBI_3002G113900,SORBI_3002G114200,SORBI_3002G114700,SORBI_3003G077300,SORBI_3003G082950,SORBI_3003G087600,SORBI_3003G088300,SORBI_3003G201800,SORBI_3003G201900,SORBI_3003G324400,SORBI_3003G324500,SORBI_3003G372700,SORBI_3003G373000,SORBI_3003G374500,SORBI_3003G385100,SORBI_3003G406800,SORBI_3003G407200,SORBI_3003G407600,SORBI_3004G006600,SORBI_3004G007133,SORBI_3004G009600,SORBI_3004G010050,SORBI_3004G011000,SORBI_3004G043750,SORBI_3004G047500,SORBI_3004G115000,SORBI_3004G115350,SORBI_3004G181600,SORBI_3004G183100,SORBI_3004G184200,SORBI_3004G223600,SORBI_3004G309900,SORBI_3005G106366,SORBI_3006G183800,SORBI_3006G184700,SORBI_3006G188900,SORBI_3006G190800,SORBI_3006G191500,SORBI_3006G194300,SORBI_3006G194400,SORBI_3007G160400,SORBI_3007G180300,SORBI_3007G182700,SORBI_3007G183050,SORBI_3007G205400,SORBI_3008G082000,SORBI_3008G098800,SORBI_3010G029600,SORBI_3010G029800,SORBI_3010G032700,SORBI_3010G053600,SORBI_3010G055500,SORBI_3010G055600,SORBI_3010G055800,SORBI_3010G056000,SORBI_3010G108500,SORBI_3010G116200,SORBI_3010G120350,SORBI_3010G151325,SORBI_3010G170600,SORBI_3010G215100,SORBI_3010G221400,SORBI_3010G221500,SORBI_3010G224200
LIN_combined__20pct__recurrent	GO:BP	GO:0005977	glycogen metabolic process	0.822008584704109	1.2835757057313941	query_1	TRUE	0.822008584704109	28	501	1	0.001996007984031936	0.03571428571428571	18006	1762		IEA	SORBI_3001G100000
LIN_combined__20pct__recurrent	GO:BP	GO:0006112	energy reserve metabolic process	0.822008584704109	1.2835757057313941	query_1	TRUE	0.822008584704109	28	501	1	0.001996007984031936	0.03571428571428571	18006	1870		IEA	SORBI_3001G100000
LIN_combined__20pct__recurrent	GO:BP	GO:0007127	meiosis I	0.822008584704109	1.1058498387839704	query_1	TRUE	0.822008584704109	65	501	2	0.003992015968063872	0.03076923076923077	18006	2564		IBA,IEA	SORBI_3008G101300,SORBI_3010G056100
LIN_combined__20pct__recurrent	GO:BP	GO:0061919	process utilizing autophagic mechanism	0.822008584704109	1.1058498387839704	query_1	TRUE	0.822008584704109	65	501	2	0.003992015968063872	0.03076923076923077	18006	14624		IEA,IEA	SORBI_3002G117100,SORBI_3004G004300
LIN_combined__20pct__recurrent	GO:BP	GO:0016116	carotenoid metabolic process	0.822008584704109	1.2835757057313941	query_1	TRUE	0.822008584704109	28	501	1	0.001996007984031936	0.03571428571428571	18006	4888		IEA	SORBI_3003G087100
LIN_combined__20pct__recurrent	GO:BP	GO:0044281	small molecule metabolic process	0.82226523046605	0.9910918366460114	query_1	TRUE	0.82226523046605	1378	501	38	0.07584830339321358	0.027576197387518143	18006	10246		IBA IEA,IBA,IBA,IEA,IBA IEA,IEA,IBA IEA,IEA,IBA,IEA,IEA,IBA,IEA,IEA,IBA,IBA,IBA,IEA,IEA,IEA,IBA IEA,IEA,IBA,IEA,IBA IEA,IEA,IEA,IBA,IEA,IBA IEA,IBA,IEA,IBA,IBA,IBA IEA,IEA,IEA,IBA	SORBI_3001G026000,SORBI_3001G026900,SORBI_3001G031600,SORBI_3001G052500,SORBI_3001G052600,SORBI_3001G056601,SORBI_3001G098800,SORBI_3001G171300,SORBI_3001G187800,SORBI_3001G189500,SORBI_3001G269100,SORBI_3001G269600,SORBI_3001G384100,SORBI_3001G401700,SORBI_3001G435400,SORBI_3002G114300,SORBI_3002G114700,SORBI_3002G116200,SORBI_3003G087100,SORBI_3003G324400,SORBI_3003G373600,SORBI_3003G385500,SORBI_3004G181600,SORBI_3005G106900,SORBI_3006G194150,SORBI_3006G220800,SORBI_3006G243400,SORBI_3007G041500,SORBI_3007G162100,SORBI_3007G179900,SORBI_3007G180800,SORBI_3007G207600,SORBI_3010G032600,SORBI_3010G054000,SORBI_3010G054600,SORBI_3010G214100,SORBI_3010G215600,SORBI_3010G221600
LIN_combined__20pct__recurrent	GO:BP	GO:0072527	pyrimidine-containing compound metabolic process	0.82226523046605	1.0890945381963344	query_1	TRUE	0.82226523046605	66	501	2	0.003992015968063872	0.030303030303030304	18006	16251		IBA IEA,IEA	SORBI_3006G194150,SORBI_3007G162100
LIN_combined__20pct__recurrent	GO:BP	GO:0009555	pollen development	0.82226523046605	1.0467996046741468	query_1	TRUE	0.82226523046605	103	501	3	0.005988023952095809	0.02912621359223301	18006	3348		IEA,IEA,IEA	SORBI_3003G385100,SORBI_3003G389300,SORBI_3004G011000
LIN_combined__20pct__recurrent	GO:BP	GO:0031401	positive regulation of protein modification process	0.82226523046605	1.0890945381963344	query_1	TRUE	0.82226523046605	66	501	2	0.003992015968063872	0.030303030303030304	18006	6701		IBA,IBA	SORBI_3002G117100,SORBI_3006G194400
LIN_combined__20pct__recurrent	GO:BP	GO:0009735	response to cytokinin	0.82226523046605	1.0467996046741468	query_1	TRUE	0.82226523046605	103	501	3	0.005988023952095809	0.02912621359223301	18006	3472		IEA,IEA,IEA	SORBI_3001G401700,SORBI_3003G324400,SORBI_3003G407300
LIN_combined__20pct__recurrent	GO:BP	GO:0071824	protein-DNA complex organization	0.82226523046605	1.0467996046741468	query_1	TRUE	0.82226523046605	103	501	3	0.005988023952095809	0.02912621359223301	18006	15784		IBA IEA,IBA IEA,IBA	SORBI_3002G210500,SORBI_3006G191800,SORBI_3008G101300
LIN_combined__20pct__recurrent	GO:BP	GO:0071395	cellular response to jasmonic acid stimulus	0.82226523046605	1.0890945381963344	query_1	TRUE	0.82226523046605	66	501	2	0.003992015968063872	0.030303030303030304	18006	15511		IBA IEA,IBA IEA	SORBI_3001G259400,SORBI_3001G259600
LIN_combined__20pct__recurrent	GO:BP	GO:0071398	cellular response to fatty acid	0.82226523046605	1.0890945381963344	query_1	TRUE	0.82226523046605	66	501	2	0.003992015968063872	0.030303030303030304	18006	15514		IBA IEA,IBA IEA	SORBI_3001G259400,SORBI_3001G259600
LIN_combined__20pct__recurrent	GO:BP	GO:0051707	response to other organism	0.82226523046605	0.9904757414305246	query_1	TRUE	0.82226523046605	762	501	21	0.041916167664670656	0.027559055118110236	18006	12978		IBA,IBA,IEA,IEA,IEA,IEA,IEA,IBA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA	SORBI_3001G032300,SORBI_3001G032400,SORBI_3001G187900,SORBI_3001G190100,SORBI_3001G401700,SORBI_3001G512300,SORBI_3002G114800,SORBI_3003G077800,SORBI_3003G324400,SORBI_3003G407300,SORBI_3004G115700,SORBI_3005G105600,SORBI_3005G118600,SORBI_3005G118800,SORBI_3005G119250,SORBI_3006G219801,SORBI_3008G019000,SORBI_3008G101000,SORBI_3008G101100,SORBI_3008G101200,SORBI_3008G101500
LIN_combined__20pct__recurrent	GO:BP	GO:0051604	protein maturation	0.8225587254025086	0.9952648549055734	query_1	TRUE	0.8225587254025086	325	501	9	0.017964071856287425	0.027692307692307693	18006	12897		IBA,IBA IEA,IEA,IEA,IBA IEA,IBA IEA,IEA,IBA,IEA	SORBI_3001G032700,SORBI_3001G041200,SORBI_3001G171500,SORBI_3003G374200,SORBI_3004G018400,SORBI_3004G047200,SORBI_3004G183800,SORBI_3010G034000,SORBI_3010G224300
LIN_combined__20pct__recurrent	GO:BP	GO:0008380	RNA splicing	0.8225587254025086	0.9952648549055734	query_1	TRUE	0.8225587254025086	325	501	9	0.017964071856287425	0.027692307692307693	18006	3046		IBA,IBA,IBA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G028100,SORBI_3001G034000,SORBI_3001G402300,SORBI_3003G201800,SORBI_3003G201900,SORBI_3004G115350,SORBI_3006G183800,SORBI_3010G053600,SORBI_3010G055500
LIN_combined__20pct__recurrent	GO:BP	GO:0006997	nucleus organization	0.8229816942837465	1.2393144744992772	query_1	TRUE	0.8229816942837465	29	501	1	0.001996007984031936	0.034482758620689655	18006	2479		IBA	SORBI_3010G215400
LIN_combined__20pct__recurrent	GO:BP	GO:0048527	lateral root development	0.8229816942837465	1.2393144744992772	query_1	TRUE	0.8229816942837465	29	501	1	0.001996007984031936	0.034482758620689655	18006	11961		IEA	SORBI_3003G324400
LIN_combined__20pct__recurrent	GO:BP	GO:0008299	isoprenoid biosynthetic process	0.8229816942837465	1.012397739731804	query_1	TRUE	0.8229816942837465	142	501	4	0.007984031936127744	0.028169014084507043	18006	3019		IBA,IEA,IBA IEA,IBA	SORBI_3001G401800,SORBI_3003G087100,SORBI_3007G207600,SORBI_3010G054000
LIN_combined__20pct__recurrent	GO:BP	GO:0071805	potassium ion transmembrane transport	0.8229816942837465	1.0728393958351952	query_1	TRUE	0.8229816942837465	67	501	2	0.003992015968063872	0.029850746268656716	18006	15775		IEA,IEA	SORBI_3010G153700,SORBI_3010G224400
LIN_combined__20pct__recurrent	GO:BP	GO:0045132	meiotic chromosome segregation	0.8229816942837465	1.2393144744992772	query_1	TRUE	0.8229816942837465	29	501	1	0.001996007984031936	0.034482758620689655	18006	10533		IEA	SORBI_3010G056100
LIN_combined__20pct__recurrent	GO:BP	GO:0019216	regulation of lipid metabolic process	0.8229816942837465	1.2393144744992772	query_1	TRUE	0.8229816942837465	29	501	1	0.001996007984031936	0.034482758620689655	18006	5271		IEA	SORBI_3003G324400
LIN_combined__20pct__recurrent	GO:BP	GO:0090698	post-embryonic plant morphogenesis	0.8229816942837465	1.0728393958351952	query_1	TRUE	0.8229816942837465	67	501	2	0.003992015968063872	0.029850746268656716	18006	17200		IEA,IEA	SORBI_3003G324400,SORBI_3004G115000
LIN_combined__20pct__recurrent	GO:BP	GO:0016556	mRNA modification	0.8229816942837465	1.2393144744992772	query_1	TRUE	0.8229816942837465	29	501	1	0.001996007984031936	0.034482758620689655	18006	4995		IBA IEA	SORBI_3006G192000
LIN_combined__20pct__recurrent	GO:BP	GO:1902223	erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process	0.8229816942837465	1.2393144744992772	query_1	TRUE	0.8229816942837465	29	501	1	0.001996007984031936	0.034482758620689655	18006	20621		IEA	SORBI_3001G056601
LIN_combined__20pct__recurrent	GO:BP	GO:0042435	indole-containing compound biosynthetic process	0.8229816942837465	1.2393144744992772	query_1	TRUE	0.8229816942837465	29	501	1	0.001996007984031936	0.034482758620689655	18006	9523		IEA	SORBI_3001G056601
LIN_combined__20pct__recurrent	GO:BP	GO:0043207	response to external biotic stimulus	0.8229816942837465	0.9853035443473366	query_1	TRUE	0.8229816942837465	766	501	21	0.041916167664670656	0.02741514360313316	18006	9908		IBA,IBA,IEA,IEA,IEA,IEA,IEA,IBA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA	SORBI_3001G032300,SORBI_3001G032400,SORBI_3001G187900,SORBI_3001G190100,SORBI_3001G401700,SORBI_3001G512300,SORBI_3002G114800,SORBI_3003G077800,SORBI_3003G324400,SORBI_3003G407300,SORBI_3004G115700,SORBI_3005G105600,SORBI_3005G118600,SORBI_3005G118800,SORBI_3005G119250,SORBI_3006G219801,SORBI_3008G019000,SORBI_3008G101000,SORBI_3008G101100,SORBI_3008G101200,SORBI_3008G101500
LIN_combined__20pct__recurrent	GO:BP	GO:0015995	chlorophyll biosynthetic process	0.8229816942837465	1.2393144744992772	query_1	TRUE	0.8229816942837465	29	501	1	0.001996007984031936	0.034482758620689655	18006	4825		IEA	SORBI_3001G041800
LIN_combined__20pct__recurrent	GO:BP	GO:0006730	one-carbon metabolic process	0.824982645644452	1.198003992015968	query_1	TRUE	0.824982645644452	30	501	1	0.001996007984031936	0.03333333333333333	18006	2310		IEA	SORBI_3003G373600
LIN_combined__20pct__recurrent	GO:BP	GO:0031047	regulatory ncRNA-mediated gene silencing	0.824982645644452	1.0268605645851154	query_1	TRUE	0.824982645644452	105	501	3	0.005988023952095809	0.02857142857142857	18006	6564		IEA,IEA,IEA	SORBI_3003G088600,SORBI_3004G009600,SORBI_3004G010050
LIN_combined__20pct__recurrent	GO:BP	GO:0010646	regulation of cell communication	0.824982645644452	0.9928209878585371	query_1	TRUE	0.824982645644452	181	501	5	0.00998003992015968	0.027624309392265192	18006	4105		IBA IEA,IBA IEA,IBA IEA,IEA,IEA	SORBI_3001G259400,SORBI_3001G259600,SORBI_3003G407900,SORBI_3004G066700,SORBI_3008G100600
LIN_combined__20pct__recurrent	GO:BP	GO:2001141	regulation of RNA biosynthetic process	0.824982645644452	0.9865915228366796	query_1	TRUE	0.824982645644452	2295	501	63	0.12574850299401197	0.027450980392156862	18006	24417		IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IBA,IEA,IBA,IBA IEA,IBA IEA,IEA,IEA,IEA,IEA,IBA,IBA IEA,IBA,IEA,IEA,IBA,IBA,IEA,IBA IEA,IBA IEA,IBA,IBA IEA,IEA,IEA,IBA,IEA,IBA IEA,IBA,IEA,IEA,IBA,IEA,IEA,IBA IEA,IBA,IBA IEA,IBA IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IBA,IBA,IBA IEA,IBA,IEA,IEA,IEA,IBA IEA,IEA,IBA,IBA IEA,IEA	SORBI_3001G030800,SORBI_3001G031600,SORBI_3001G032550,SORBI_3001G033200,SORBI_3001G034000,SORBI_3001G034300,SORBI_3001G036800,SORBI_3001G037000,SORBI_3001G037500,SORBI_3001G039700,SORBI_3001G040900,SORBI_3001G041700,SORBI_3001G051300,SORBI_3001G052800,SORBI_3001G101700,SORBI_3001G102300,SORBI_3001G435300,SORBI_3002G112850,SORBI_3002G113900,SORBI_3002G114200,SORBI_3002G114700,SORBI_3003G087600,SORBI_3003G088300,SORBI_3003G324400,SORBI_3003G324500,SORBI_3003G372700,SORBI_3003G373000,SORBI_3003G385100,SORBI_3003G406800,SORBI_3003G407200,SORBI_3004G006600,SORBI_3004G009600,SORBI_3004G010050,SORBI_3004G047500,SORBI_3004G115000,SORBI_3004G181600,SORBI_3004G184200,SORBI_3004G309900,SORBI_3005G106366,SORBI_3006G184700,SORBI_3006G188900,SORBI_3006G190800,SORBI_3006G194300,SORBI_3006G194400,SORBI_3007G160400,SORBI_3007G180300,SORBI_3007G183050,SORBI_3007G205400,SORBI_3008G082000,SORBI_3010G029600,SORBI_3010G029800,SORBI_3010G032700,SORBI_3010G055800,SORBI_3010G056000,SORBI_3010G108500,SORBI_3010G116200,SORBI_3010G120350,SORBI_3010G151325,SORBI_3010G170600,SORBI_3010G215100,SORBI_3010G221400,SORBI_3010G221500,SORBI_3010G224200
LIN_combined__20pct__recurrent	GO:BP	GO:0009966	regulation of signal transduction	0.824982645644452	0.9983366600133067	query_1	TRUE	0.824982645644452	180	501	5	0.00998003992015968	0.027777777777777776	18006	3643		IBA IEA,IBA IEA,IBA IEA,IEA,IEA	SORBI_3001G259400,SORBI_3001G259600,SORBI_3003G407900,SORBI_3004G066700,SORBI_3008G100600
LIN_combined__20pct__recurrent	GO:BP	GO:0006351	DNA-templated transcription	0.824982645644452	0.9858524177945038	query_1	TRUE	0.824982645644452	2479	501	68	0.13572854291417166	0.02743041549011698	18006	2020		IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IEA,IEA,IBA IEA,IEA,IBA,IEA,IBA,IBA IEA,IBA IEA,IBA,IEA,IEA,IEA,IEA,IBA,IBA IEA,IBA,IEA,IEA,IBA,IBA,IEA,IBA IEA,IBA IEA,IBA,IBA,IBA IEA,IEA,IEA,IEA,IBA,IEA,IBA IEA,IBA IEA,IBA,IEA,IEA,IBA IEA,IEA,IEA,IBA IEA,IBA,IBA IEA,IBA IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IBA,IBA,IBA IEA,IBA,IEA,IEA,IEA,IBA IEA,IEA,IBA,IBA IEA,IEA	SORBI_3001G030800,SORBI_3001G031600,SORBI_3001G032550,SORBI_3001G033200,SORBI_3001G034000,SORBI_3001G034300,SORBI_3001G036050,SORBI_3001G036800,SORBI_3001G037000,SORBI_3001G037500,SORBI_3001G039700,SORBI_3001G040900,SORBI_3001G041700,SORBI_3001G051300,SORBI_3001G052800,SORBI_3001G101700,SORBI_3001G102300,SORBI_3001G219400,SORBI_3001G435300,SORBI_3002G112850,SORBI_3002G113900,SORBI_3002G114200,SORBI_3002G114700,SORBI_3003G087600,SORBI_3003G088300,SORBI_3003G324400,SORBI_3003G324500,SORBI_3003G372700,SORBI_3003G373000,SORBI_3003G385100,SORBI_3003G406800,SORBI_3003G407200,SORBI_3004G006600,SORBI_3004G007133,SORBI_3004G009600,SORBI_3004G010050,SORBI_3004G043750,SORBI_3004G047500,SORBI_3004G115000,SORBI_3004G181600,SORBI_3004G184200,SORBI_3004G223600,SORBI_3004G309900,SORBI_3005G106366,SORBI_3006G184700,SORBI_3006G188900,SORBI_3006G190800,SORBI_3006G194300,SORBI_3006G194400,SORBI_3007G160400,SORBI_3007G180300,SORBI_3007G183050,SORBI_3007G205400,SORBI_3008G082000,SORBI_3010G029600,SORBI_3010G029800,SORBI_3010G032700,SORBI_3010G055800,SORBI_3010G056000,SORBI_3010G108500,SORBI_3010G116200,SORBI_3010G120350,SORBI_3010G151325,SORBI_3010G170600,SORBI_3010G215100,SORBI_3010G221400,SORBI_3010G221500,SORBI_3010G224200
LIN_combined__20pct__recurrent	GO:BP	GO:0051606	detection of stimulus	0.824982645644452	1.198003992015968	query_1	TRUE	0.824982645644452	30	501	1	0.001996007984031936	0.03333333333333333	18006	12898		IEA	SORBI_3010G214200
