condition	lipid_class	go_term	go_id	term_bg_count	term_test_count	expected	fold_enrichment	p_value	p_adj_bh	overlap_genes
LIN	FA	DNA repair	GO:0006281	107	5	3.7419659735349717	1.3361960090932052	0.31960589519895666	0.5513538913300494	SORBI_3001G211500;SORBI_3004G007133;SORBI_3004G047500;SORBI_3004G181500;SORBI_3006G195500
LIN	AEG	transmembrane transport	GO:0055085	526	4	2.858695652173913	1.3992395437262357	0.3199085270797415	0.5513538913300494	SORBI_3002G257001;SORBI_3003G169600;SORBI_3003G392700;SORBI_3004G332700
LIN	SQDG	intracellular protein transport	GO:0006886	111	3	1.9933837429111532	1.5049786628733997	0.32146074936204294	0.5513538913300494	SORBI_3010G144000;SORBI_3010G153100;SORBI_3010G163600
LIN	SQDG	vesicle-mediated transport	GO:0016192	112	3	2.011342155009452	1.4915413533834585	0.32639816815852035	0.5564498890895256	SORBI_3010G130000;SORBI_3010G144000;SORBI_3010G153100
CTL	TG	vesicle-mediated transport	GO:0016192	112	5	3.7977315689981097	1.3165754106520657	0.33069675368492274	0.5604022831906176	SORBI_3002G043300;SORBI_3004G136300;SORBI_3004G206700;SORBI_3006G046700;SORBI_3010G195000
LIN	PC	DNA recombination	GO:0006310	32	3	2.0340264650283553	1.474907063197026	0.3327284670197541	0.5604890248011335	SORBI_3001G211500;SORBI_3001G229850;SORBI_3008G101300
LIN	TG	regulation of transcription by RNA polymerase II	GO:0006357	227	11	9.413634215500945	1.1685178909848513	0.3413858159680667	0.5716697391654608	SORBI_3001G106000;SORBI_3001G106200;SORBI_3001G127800;SORBI_3001G286700;SORBI_3002G117100;SORBI_3004G140501;SORBI_3004G184200;SORBI_3005G204600;SORBI_3008G072800;SORBI_3008G072900;SORBI_3009G083800
LIN	TG	signal transduction	GO:0007165	205	10	8.501299621928167	1.176290737266347	0.34489993293960064	0.5741569471876881	SORBI_3001G034100;SORBI_3001G113800;SORBI_3001G115400;SORBI_3002G111900;SORBI_3002G274600;SORBI_3003G268900;SORBI_3003G269000;SORBI_3005G175500;SORBI_3005G187900;SORBI_3008G077600
LIN	FA	proteolysis	GO:0006508	272	11	9.512287334593573	1.1563990461049285	0.3540015745730142	0.5823531683728483	SORBI_3001G036300;SORBI_3001G171500;SORBI_3003G077400;SORBI_3003G419300;SORBI_3003G419400;SORBI_3003G419500;SORBI_3004G010000;SORBI_3004G341800;SORBI_3006G243200;SORBI_3007G180450;SORBI_3010G034000
LIN	TG	defense response to other organism	GO:0098542	51	3	2.1149574669187143	1.418468241997654	0.3550921035922899	0.5823531683728483	SORBI_3001G115400;SORBI_3001G128100;SORBI_3004G182000
LIN	SQDG	response to oxidative stress	GO:0006979	118	3	2.119092627599244	1.415700267618198	0.3559968131749214	0.5823531683728483	SORBI_3010G128400;SORBI_3010G140700;SORBI_3010G162000
LIN	TG	defense response to bacterium	GO:0042742	73	4	3.0272920604914932	1.3213128829567187	0.3589647084987226	0.5838334052019454	SORBI_3001G032300;SORBI_3001G032400;SORBI_3002G115200;SORBI_3008G101100
LIN	PC	response to light stimulus	GO:0009416	34	3	2.1611531190926274	1.3881478241854364	0.3682638565407362	0.5955352651487335	SORBI_3001G219400;SORBI_3002G159100;SORBI_3006G119800
CTL	TG	response to oxidative stress	GO:0006979	118	5	4.001181474480151	1.2496308982460285	0.37132966942076057	0.5970812298072457	SORBI_3004G175500;SORBI_3006G277550;SORBI_3006G277700;SORBI_3008G004800;SORBI_3010G149700
LIN	PC	proton transmembrane transport	GO:1902600	78	6	4.957939508506616	1.2101801544180726	0.37625964375388316	0.6015902778663782	SORBI_3001G098800;SORBI_3001G230050;SORBI_3001G435400;SORBI_3002G156000;SORBI_3003G416200;SORBI_3009G042700
LIN	PC	cell differentiation	GO:0030154	49	4	3.114603024574669	1.2842728169334647	0.3792371171054927	0.602944405285699	SORBI_3001G456000;SORBI_3002G027600;SORBI_3004G104900;SORBI_3009G010600
LIN	FA	carbohydrate metabolic process	GO:0005975	251	10	8.77788279773157	1.139226876278669	0.3822844921104728	0.6042557804251733	SORBI_3001G026800;SORBI_3001G099100;SORBI_3001G269100;SORBI_3004G004800;SORBI_3004G028700;SORBI_3004G029400;SORBI_3004G047400;SORBI_3004G062000;SORBI_3007G179900;SORBI_3007G180450
LIN	SQDG	response to stress	GO:0006950	124	3	2.226843100189036	1.3471986417657047	0.3854339310587176	0.6042557804251733	SORBI_3010G128400;SORBI_3010G138000;SORBI_3010G140700
LIN	FA	positive regulation of DNA-templated transcription	GO:0045893	90	4	3.1474480151228734	1.270870870870871	0.38646747793977515	0.6042557804251733	SORBI_3001G101700;SORBI_3003G406600;SORBI_3004G062100;SORBI_3006G190800
LIN	PC	response to other organism	GO:0051707	65	5	4.131616257088847	1.2101801544180726	0.3976989786095894	0.6129414206188799	SORBI_3001G125800;SORBI_3001G273500;SORBI_3005G226000;SORBI_3006G228200;SORBI_3009G019200
LIN	PC	regulatory ncRNA-mediated gene silencing	GO:0031047	36	3	2.2882797731569	1.3110285006195785	0.40345183150027397	0.6129414206188799	SORBI_3001G527800;SORBI_3007G039300;SORBI_3008G070800
CTL	TG	methylation	GO:0032259	151	6	5.12015595463138	1.171839305904885	0.4055967284572254	0.6129414206188799	SORBI_3002G043000;SORBI_3002G079500;SORBI_3002G091600;SORBI_3004G176000;SORBI_3006G049600;SORBI_3006G080300
LIN	TG	proton transmembrane transport	GO:1902600	78	4	3.234640831758034	1.2366133391774417	0.40646937176923464	0.6129414206188799	SORBI_3003G184765;SORBI_3003G184800;SORBI_3008G021200;SORBI_3009G042700
CTL	TG	RNA processing	GO:0006396	68	3	2.305765595463138	1.3010862881738061	0.4071708194742553	0.6129414206188799	SORBI_3001G356600;SORBI_3007G071200;SORBI_3007G071400
LIN	PC	defense response to other organism	GO:0098542	51	4	3.2417296786389413	1.2339091770537212	0.4085967390207553	0.6129414206188799	SORBI_3001G128100;SORBI_3001G191800;SORBI_3004G182000;SORBI_3007G039300
LIN	FA	protein ubiquitination	GO:0016567	313	12	10.946124763705104	1.0962783870132113	0.4139551172004198	0.6129414206188799	SORBI_3001G036600;SORBI_3001G039600;SORBI_3001G168800;SORBI_3001G211700;SORBI_3003G343600;SORBI_3003G388000;SORBI_3004G005000;SORBI_3006G188700;SORBI_3006G192400;SORBI_3006G194700;SORBI_3010G222000;SORBI_3010G222400
LIN	FA	amino acid biosynthetic process	GO:0008652	67	3	2.343100189035917	1.280354981847519	0.4172849438815185	0.6129414206188799	SORBI_3001G056601;SORBI_3003G119900;SORBI_3010G214100
LIN	PC	monoatomic cation transport	GO:0006812	37	3	2.351843100189036	1.2755952979001306	0.42083946839709385	0.6129414206188799	SORBI_3002G156000;SORBI_3008G179200;SORBI_3009G042700
LIN	PC	RNA splicing	GO:0008380	97	7	6.1656427221172025	1.1353236500210784	0.4212094619962598	0.6129414206188799	SORBI_3001G191700;SORBI_3002G380100;SORBI_3002G380500;SORBI_3003G201900;SORBI_3004G104250;SORBI_3007G216900;SORBI_3008G100100
LIN	FA	mRNA processing	GO:0006397	149	6	5.210775047258979	1.1514601850172321	0.4218882425823499	0.6129414206188799	SORBI_3001G028200;SORBI_3001G402300;SORBI_3003G122000;SORBI_3004G115350;SORBI_3006G183800;SORBI_3007G059700
LIN	TG	fatty acid metabolic process	GO:0006631	57	3	2.3637759924385633	1.2691557954715849	0.42310230051415176	0.6129414206188799	SORBI_3001G125800;SORBI_3002G111500;SORBI_3003G385900
LIN	PC	amino acid biosynthetic process	GO:0008652	67	5	4.258742911153119	1.174055373689175	0.4233392055502052	0.6129414206188799	SORBI_3001G531800;SORBI_3006G016900;SORBI_3006G243400;SORBI_3008G178800;SORBI_3010G214100
LIN	TG	chromatin organization	GO:0006325	80	4	3.31758034026465	1.2056980056980058	0.4253057091781376	0.6129414206188799	SORBI_3001G037000;SORBI_3001G134300;SORBI_3008G081600;SORBI_3009G042600
LIN	SQDG	regulation of DNA-templated transcription	GO:0006355	887	17	15.929111531190927	1.067228386637394	0.42633263796340115	0.6129414206188799	SORBI_3003G033500;SORBI_3010G108500;SORBI_3010G110100;SORBI_3010G111800;SORBI_3010G116000;SORBI_3010G116200;SORBI_3010G120350;SORBI_3010G123500;SORBI_3010G134900;SORBI_3010G138600;SORBI_3010G141700;SORBI_3010G146400;SORBI_3010G148600;SORBI_3010G148800;SORBI_3010G151325;SORBI_3010G163900;SORBI_3010G164800
LIN	FA	response to auxin	GO:0009733	68	3	2.3780718336483933	1.2615262321144673	0.42667653661455596	0.6129414206188799	SORBI_3003G324400;SORBI_3003G409000;SORBI_3010G224501
LIN	PC	response to auxin	GO:0009733	68	5	4.322306238185255	1.1567898534878636	0.4360883933986162	0.6190490338243269	SORBI_3003G044900;SORBI_3003G409000;SORBI_3004G011566;SORBI_3009G085100;SORBI_3010G224501
LIN	PC	polysaccharide catabolic process	GO:0000272	53	4	3.3688563327032135	1.1873465665988638	0.43766779754776564	0.6190490338243269	SORBI_3001G099100;SORBI_3001G226600;SORBI_3001G384600;SORBI_3009G130100
LIN	TG	defense response	GO:0006952	269	12	11.155363894139887	1.0757156928160645	0.43986877344895303	0.6190490338243269	SORBI_3001G033400;SORBI_3001G041900;SORBI_3001G105900;SORBI_3002G115200;SORBI_3002G116700;SORBI_3002G117300;SORBI_3004G048300;SORBI_3005G190300;SORBI_3005G220200;SORBI_3008G077600;SORBI_3008G101100;SORBI_3010G170500
LIN	TG	DNA-templated transcription	GO:0006351	59	3	2.4467155009451798	1.2261335651166159	0.4452656900115405	0.6190490338243269	SORBI_3002G374200;SORBI_3003G081000;SORBI_3004G088200
LIN	FA	lipid catabolic process	GO:0016042	70	3	2.448015122873346	1.2254826254826254	0.4452966608255291	0.6190490338243269	SORBI_3003G389400;SORBI_3007G158600;SORBI_3007G162200
LIN	PC	defense response	GO:0006952	269	18	17.09853497164461	1.0527217700142344	0.4457949344285946	0.6190490338243269	SORBI_3001G273500;SORBI_3001G312300;SORBI_3002G115200;SORBI_3002G117300;SORBI_3003G389400;SORBI_3003G415600;SORBI_3003G415700;SORBI_3004G048300;SORBI_3005G098700;SORBI_3005G099000;SORBI_3005G224900;SORBI_3008G101100;SORBI_3008G178901;SORBI_3009G011700;SORBI_3009G013300;SORBI_3009G082200;SORBI_3009G130100;SORBI_3009G220800
LIN	TG	protein transport	GO:0015031	223	10	9.247755198487713	1.0813435028681664	0.446240292933437	0.6190490338243269	SORBI_3001G041600;SORBI_3001G114000;SORBI_3001G212500;SORBI_3002G114900;SORBI_3004G048000;SORBI_3004G088450;SORBI_3004G088501;SORBI_3004G158100;SORBI_3004G184000;SORBI_3005G184200
LIN	TG	proteolysis	GO:0006508	272	12	11.279773156899811	1.0638511814982403	0.4552550567536295	0.6284740539574495	SORBI_3001G036300;SORBI_3001G320000;SORBI_3002G065400;SORBI_3002G111000;SORBI_3002G112300;SORBI_3006G243200;SORBI_3008G098900;SORBI_3008G119900;SORBI_3009G042200;SORBI_3010G126100;SORBI_3010G126400;SORBI_3010G126500
CTL	TG	hydrogen peroxide catabolic process	GO:0042744	104	4	3.5264650283553873	1.134280353792549	0.47168198829058355	0.6432328655270841	SORBI_3004G175500;SORBI_3006G277550;SORBI_3006G277700;SORBI_3010G149700
LIN	FA	mRNA splicing, via spliceosome	GO:0000398	73	3	2.552930056710775	1.1751203258052574	0.4727647916241467	0.6432328655270841	SORBI_3001G402300;SORBI_3004G115350;SORBI_3006G183800
LIN	FA	defense response to bacterium	GO:0042742	73	3	2.552930056710775	1.1751203258052574	0.4727647916241467	0.6432328655270841	SORBI_3001G032300;SORBI_3001G032400;SORBI_3003G122000
LIN	PC	methylation	GO:0032259	151	10	9.598062381852552	1.0418769541347646	0.4940653018811374	0.65980775887808	SORBI_3001G104300;SORBI_3001G291400;SORBI_3002G116500;SORBI_3003G104800;SORBI_3007G089800;SORBI_3008G178800;SORBI_3009G043900;SORBI_3009G083900;SORBI_3009G092900;SORBI_3009G251000
LIN	TG	lipid metabolic process	GO:0006629	256	11	10.616257088846881	1.0361467236467237	0.496298992949255	0.65980775887808	SORBI_3001G041900;SORBI_3001G106400;SORBI_3001G117000;SORBI_3001G119400;SORBI_3001G120400;SORBI_3001G125800;SORBI_3001G213300;SORBI_3002G111500;SORBI_3003G385900;SORBI_3005G161900;SORBI_3007G014100
LIN	PC	intracellular signal transduction	GO:0035556	73	5	4.640122873345936	1.0775576717421194	0.4986714349283407	0.65980775887808	SORBI_3002G114800;SORBI_3002G117100;SORBI_3003G372200;SORBI_3006G119800;SORBI_3009G038900
LIN	PC	mRNA splicing, via spliceosome	GO:0000398	73	5	4.640122873345936	1.0775576717421194	0.4986714349283407	0.65980775887808	SORBI_3003G201800;SORBI_3003G201900;SORBI_3007G216900;SORBI_3008G100100;SORBI_3009G247601
LIN	PC	defense response to bacterium	GO:0042742	73	5	4.640122873345936	1.0775576717421194	0.4986714349283407	0.65980775887808	SORBI_3002G107900;SORBI_3002G115200;SORBI_3008G101100;SORBI_3009G013300;SORBI_3009G082200
LIN	PC	monoatomic ion transport	GO:0006811	183	12	11.632088846880908	1.0316289840940946	0.4989359024731771	0.65980775887808	SORBI_3001G098800;SORBI_3001G128300;SORBI_3001G435400;SORBI_3002G156000;SORBI_3002G253800;SORBI_3003G372500;SORBI_3007G153001;SORBI_3009G042700;SORBI_3009G057700;SORBI_3009G073100;SORBI_3009G147500;SORBI_3010G224400
LIN	SQDG	signal transduction	GO:0007165	205	4	3.6814744801512287	1.0865211810012838	0.504987091932048	0.6643866223344461	SORBI_3010G137300;SORBI_3010G137400;SORBI_3010G139100;SORBI_3010G153400
CTL	TG	regulation of transcription by RNA polymerase II	GO:0006357	227	8	7.69718809073724	1.0393405884971374	0.5070936764107433	0.6643866223344461	SORBI_3001G223000;SORBI_3001G501000;SORBI_3001G522600;SORBI_3004G140501;SORBI_3007G090412;SORBI_3007G090421;SORBI_3007G103100;SORBI_3010G194700
LIN	SQDG	methylation	GO:0032259	151	3	2.7117202268431	1.106308818403625	0.5123575249715624	0.6681897675896412	SORBI_3003G033100;SORBI_3010G130400;SORBI_3010G130500
LIN	TG	positive regulation of transcription by RNA polymerase II	GO:0045944	66	3	2.7370037807183363	1.096089096089096	0.519860187686139	0.6717827996126818	SORBI_3001G041700;SORBI_3008G072800;SORBI_3008G072900
LIN	TG	rRNA processing	GO:0006364	66	3	2.7370037807183363	1.096089096089096	0.519860187686139	0.6717827996126818	SORBI_3001G033000;SORBI_3001G104300;SORBI_3002G116200
LIN	FA	chromatin organization	GO:0006325	80	3	2.7977315689981097	1.0722972972972973	0.5342752902978088	0.6839210788034915	SORBI_3001G037000;SORBI_3002G210200;SORBI_3003G408800
LIN	PC	chloroplast organization	GO:0009658	44	3	2.7967863894139886	1.0726596823251098	0.5365034611108661	0.6839210788034915	SORBI_3006G118300;SORBI_3009G119300;SORBI_3009G251000
LIN	PC	negative regulation of DNA-templated transcription	GO:0045892	44	3	2.7967863894139886	1.0726596823251098	0.5365034611108661	0.6839210788034915	SORBI_3009G039800;SORBI_3009G082300;SORBI_3009G247500
LIN	TG	protein ubiquitination	GO:0016567	313	13	12.980033081285445	1.001538279493551	0.5389847868333614	0.684003115129333	SORBI_3001G036600;SORBI_3001G045300;SORBI_3001G211700;SORBI_3002G254000;SORBI_3005G189900;SORBI_3005G190000;SORBI_3005G190100;SORBI_3005G190200;SORBI_3005G190500;SORBI_3005G190600;SORBI_3005G190900;SORBI_3005G191000;SORBI_3008G105000
LIN	FA	regulation of transcription by RNA polymerase II	GO:0006357	227	8	7.938563327032136	1.0077390165495892	0.5425466519307444	0.6854495647160743	SORBI_3003G406800;SORBI_3003G407200;SORBI_3004G006600;SORBI_3004G067100;SORBI_3006G194400;SORBI_3010G215300;SORBI_3010G221400;SORBI_3010G221500
LIN	PC	cell surface receptor protein serine/threonine kinase signaling pathway	GO:0007178	45	3	2.860349716446125	1.0488228004956628	0.5519491018332328	0.6942293147502439	SORBI_3002G107900;SORBI_3004G104800;SORBI_3004G252200
LIN	PC	intracellular protein transport	GO:0006886	111	7	7.055529300567108	0.992129676144546	0.5646751130135761	0.7069838332380679	SORBI_3001G528000;SORBI_3002G114900;SORBI_3002G380300;SORBI_3005G098501;SORBI_3006G033200;SORBI_3008G103300;SORBI_3009G249700
LIN	PC	proteolysis involved in protein catabolic process	GO:0051603	46	3	2.9239130434782608	1.0260223048327137	0.5670859722439626	0.7069838332380679	SORBI_3004G066800;SORBI_3004G131040;SORBI_3004G183800
LIN	SQDG	protein transport	GO:0015031	223	4	4.004725897920605	0.9988199197545433	0.5718274709394051	0.7086091662660566	SORBI_3010G130000;SORBI_3010G144000;SORBI_3010G147100;SORBI_3010G153100
CTL	TG	mRNA processing	GO:0006397	149	5	5.0523393194707	0.9896405771344386	0.5733975232329575	0.7086091662660566	SORBI_3001G357200;SORBI_3003G206600;SORBI_3004G104000;SORBI_3004G104250;SORBI_3004G104600
LIN	PC	chromatin organization	GO:0006325	80	5	5.085066162570889	0.983271375464684	0.5813331132985327	0.7122739226347847	SORBI_3001G230000;SORBI_3001G338800;SORBI_3003G408800;SORBI_3007G039300;SORBI_3009G042600
LIN	FA	cell wall organization	GO:0071555	146	5	5.10586011342155	0.9792669381710477	0.5828948298154452	0.7122739226347847	SORBI_3001G033300;SORBI_3002G189100;SORBI_3004G028700;SORBI_3006G191700;SORBI_3007G180450
LIN	PC	protein folding	GO:0006457	113	7	7.18265595463138	0.9745698588676515	0.5839136044214489	0.7122739226347847	SORBI_3001G129000;SORBI_3001G228200;SORBI_3003G374200;SORBI_3004G011700;SORBI_3004G018400;SORBI_3004G183800;SORBI_3007G216700
LIN	PC	defense response to oomycetes	GO:0002229	48	3	3.051039697542533	0.9832713754646841	0.5963991427861254	0.7234113939402457	SORBI_3001G526900;SORBI_3002G107900;SORBI_3009G026800
LIN	TG	carbohydrate metabolic process	GO:0005975	251	10	10.408908317580341	0.960715542388849	0.598156417604302	0.7234113939402457	SORBI_3001G045400;SORBI_3001G116500;SORBI_3002G114700;SORBI_3003G082700;SORBI_3003G083000;SORBI_3003G364600;SORBI_3006G063600;SORBI_3009G213100;SORBI_3010G106900;SORBI_3010G170300
LIN	TG	methylation	GO:0032259	151	6	6.261932892249527	0.9581706005547065	0.6012433076835467	0.7240504513806115	SORBI_3001G033000;SORBI_3001G104300;SORBI_3001G134600;SORBI_3002G116500;SORBI_3005G161900;SORBI_3005G190800
LIN	FA	regulation of DNA-templated transcription	GO:0006355	887	30	31.019848771266542	0.9671227033121057	0.607050003262404	0.7248754307255223	SORBI_3001G030800;SORBI_3001G031600;SORBI_3001G033200;SORBI_3001G034300;SORBI_3001G036800;SORBI_3001G037000;SORBI_3001G037500;SORBI_3001G404400;SORBI_3002G128400;SORBI_3003G077100;SORBI_3003G087600;SORBI_3003G088300;SORBI_3003G324400;SORBI_3003G324500;SORBI_3003G385100;SORBI_3003G417500;SORBI_3004G009600;SORBI_3004G047500;SORBI_3004G067100;SORBI_3006G184700;SORBI_3006G188900;SORBI_3006G190800;SORBI_3006G194300;SORBI_3007G160400;SORBI_3007G180300;SORBI_3007G183050;SORBI_3008G126200;SORBI_3010G215100;SORBI_3010G221500;SORBI_3010G224200
