condition	lipid_class	go_term	go_id	term_bg_count	term_test_count	expected	fold_enrichment	p_value	p_adj_bh	overlap_genes
CTL	DGDG	nucleotide binding	GO:0000166	1409	4	3.2899596688601145	1.2158203755080974	0.42244105111942404	0.6218972055221618	SORBI_3002G220200;SORBI_3003G107500;SORBI_3005G110535;SORBI_3005G110538
LIN	FA	isomerase activity	GO:0016853	125	5	4.258649968159626	1.1740809968847352	0.4227107742131593	0.6218972055221618	SORBI_3003G120300;SORBI_3004G018400;SORBI_3004G047400;SORBI_3004G062000;SORBI_3010G224300
LIN	GalCer	hydrolase activity	GO:0016787	1170	6	5.215453194650817	1.1504273504273503	0.42415804551390157	0.6218972055221618	SORBI_3001G103900;SORBI_3002G227800;SORBI_3002G227900;SORBI_3003G087200;SORBI_3004G004800;SORBI_3004G007133
LIN	MG	nucleic acid binding	GO:0003676	522	3	2.3822967522818934	1.2592889601710773	0.42869291313962055	0.6253518514628453	SORBI_3003G087200;SORBI_3004G009000;SORBI_3005G106432
LIN	SQDG	sequence-specific DNA binding	GO:0043565	221	3	2.3924856718318828	1.2539260047910568	0.4300728535027672	0.6253518514628453	SORBI_3003G087600;SORBI_3003G324400;SORBI_3006G188900
LIN	MGDG	ATP binding	GO:0005524	1337	6	5.25037147102526	1.1427762841375406	0.43106778110545646	0.6253518514628453	SORBI_3003G089000;SORBI_3004G005300;SORBI_3004G007133;SORBI_3004G007800;SORBI_3004G009000;SORBI_3005G106600
LIN	FA	RNA polymerase II cis-regulatory region sequence-specific DNA binding	GO:0000978	127	5	4.32678836765018	1.1555915323668655	0.43620734113019055	0.6287399766133741	SORBI_3003G406800;SORBI_3004G067100;SORBI_3007G180300;SORBI_3010G221400;SORBI_3010G221500
LIN	DG	hydrolase activity	GO:0016787	1170	9	8.195712163022712	1.0981351981351983	0.43645542065879855	0.6287399766133741	SORBI_3001G103900;SORBI_3003G087200;SORBI_3004G004800;SORBI_3004G007133;SORBI_3006G190950;SORBI_3006G191000;SORBI_3006G191200;SORBI_3006G192200;SORBI_3006G195500
LIN	FA	hydrolase activity, hydrolyzing O-glycosyl compounds	GO:0004553	156	6	5.3147951602632135	1.1289240354660917	0.4404518396350883	0.6307037180234256	SORBI_3001G026800;SORBI_3001G099100;SORBI_3004G004800;SORBI_3004G028700;SORBI_3004G029400;SORBI_3007G180450
LIN	PE	nucleotide binding	GO:0000166	1409	5	4.336765018042878	1.1529331147059545	0.4417972908564995	0.6307037180234256	SORBI_3003G089000;SORBI_3004G005300;SORBI_3004G007133;SORBI_3004G007800;SORBI_3004G009000
LIN	SQDG	DNA binding	GO:0003677	1032	12	11.172150286563362	1.0740994072047425	0.44241110317662624	0.6307037180234256	SORBI_3003G087600;SORBI_3003G088300;SORBI_3003G324400;SORBI_3003G324500;SORBI_3003G406600;SORBI_3003G406800;SORBI_3003G407200;SORBI_3003G408800;SORBI_3004G009600;SORBI_3006G184700;SORBI_3006G190800;SORBI_3006G195500
LIN	SM	nucleic acid binding	GO:0003676	522	5	4.376777754192316	1.142392938551821	0.4466698874074677	0.6345792883168162	SORBI_3003G087200;SORBI_3004G009000;SORBI_3006G183800;SORBI_3006G192000;SORBI_3009G016400
LIN	SQDG	nucleotide binding	GO:0000166	1409	16	15.253449373805987	1.0489430690658095	0.4598816324824125	0.6449760192129265	SORBI_3001G028100;SORBI_3001G028200;SORBI_3001G041800;SORBI_3001G042200;SORBI_3001G042901;SORBI_3003G089000;SORBI_3004G005300;SORBI_3004G007133;SORBI_3004G007800;SORBI_3004G009000;SORBI_3006G190300;SORBI_3006G190950;SORBI_3006G191000;SORBI_3006G191200;SORBI_3006G194600;SORBI_3006G195500
LIN	SQDG	oxidoreductase activity	GO:0016491	863	10	9.342602419868394	1.0703655738077387	0.45993156964411763	0.6449760192129265	SORBI_3001G012000;SORBI_3001G171300;SORBI_3003G088200;SORBI_3003G088800;SORBI_3003G088900;SORBI_3004G006400;SORBI_3004G008900;SORBI_3005G119900;SORBI_3006G183900;SORBI_3006G190000
LIN	LPC	hydrolase activity	GO:0016787	1170	3	2.483549140309913	1.2079487179487178	0.460249877787865	0.6449760192129265	SORBI_3001G103900;SORBI_3002G227800;SORBI_3002G227900
LIN	LPE	hydrolase activity	GO:0016787	1170	3	2.483549140309913	1.2079487179487178	0.460249877787865	0.6449760192129265	SORBI_3001G103900;SORBI_3002G227800;SORBI_3002G227900
LIN	PG	hydrolase activity	GO:0016787	1170	4	3.4769687964338782	1.1504273504273503	0.4652911325010512	0.6498303274251969	SORBI_3001G103900;SORBI_3003G087200;SORBI_3004G004800;SORBI_3004G007133
LIN	PA	transferase activity	GO:0016740	1698	5	4.505412863510932	1.109776207302709	0.4784332033735926	0.6624816602046206	SORBI_3001G012400;SORBI_3001G012500;SORBI_3004G005000;SORBI_3004G007600;SORBI_3004G007800
LIN	FA	sequence-specific DNA binding	GO:0043565	221	8	7.529293143706219	1.062516739262204	0.48186016905661944	0.6624816602046206	SORBI_3001G031600;SORBI_3001G033200;SORBI_3002G128400;SORBI_3003G087600;SORBI_3003G324400;SORBI_3006G188900;SORBI_3007G180300;SORBI_3008G126200
LIN	PA	ATP binding	GO:0005524	1337	4	3.5475482912332836	1.127539267015707	0.48264760056316763	0.6624816602046206	SORBI_3004G005300;SORBI_3004G007133;SORBI_3004G007800;SORBI_3004G009000
LIN	DGDG	ATP binding	GO:0005524	1337	6	5.534175334323923	1.0841723721304872	0.4840149337904193	0.6624816602046206	SORBI_3003G088100;SORBI_3003G089000;SORBI_3004G005300;SORBI_3004G007133;SORBI_3004G007800;SORBI_3004G009000
LIN	MGDG	nucleotide binding	GO:0000166	1409	6	5.533113988537465	1.0843803349126273	0.4842117070700211	0.6624816602046206	SORBI_3003G089000;SORBI_3004G005300;SORBI_3004G007133;SORBI_3004G007800;SORBI_3004G009000;SORBI_3005G106600
LIN	Cer	protein kinase activity	GO:0004672	683	3	2.6096370197410317	1.1495851634943874	0.48999607955355207	0.6624816602046206	SORBI_3001G033400;SORBI_3001G037400;SORBI_3001G039500
LIN	PC	protein kinase activity	GO:0004672	683	3	2.6096370197410317	1.1495851634943874	0.48999607955355207	0.6624816602046206	SORBI_3004G005300;SORBI_3004G007800;SORBI_3005G106600
LIN	FA	hydrolase activity, acting on ester bonds	GO:0016788	77	3	2.62332838038633	1.1435853865760408	0.49072256283123333	0.6624816602046206	SORBI_3001G269200;SORBI_3003G087200;SORBI_3007G162200
LIN	SM	mRNA binding	GO:0003729	432	4	3.622160900021227	1.104313173933427	0.4930991054818367	0.6624816602046206	SORBI_3001G045300;SORBI_3006G183800;SORBI_3006G191500;SORBI_3010G150575
LIN	SQDG	heme binding	GO:0020037	335	4	3.6266185523243473	1.1029558091893474	0.4935186187679055	0.6624816602046206	SORBI_3001G012000;SORBI_3004G006400;SORBI_3004G007500;SORBI_3006G183900
CTL	AEG	hydrolase activity	GO:0016787	1170	4	3.601146253449374	1.1107574417919246	0.4936453147641227	0.6624816602046206	SORBI_3001G171500;SORBI_3005G087900;SORBI_3005G110535;SORBI_3005G110541
LIN	PE	hydrolase activity	GO:0016787	1170	4	3.601146253449374	1.1107574417919246	0.4936453147641227	0.6624816602046206	SORBI_3001G103900;SORBI_3003G087200;SORBI_3004G004800;SORBI_3004G007133
LIN	FA	ATP binding	GO:0005524	1337	46	45.550520059435364	1.0098677235732576	0.49603484752459137	0.6635271337017261	SORBI_3001G026000;SORBI_3001G028100;SORBI_3001G028200;SORBI_3001G032300;SORBI_3001G032400;SORBI_3001G033400;SORBI_3001G037400;SORBI_3001G039500;SORBI_3001G105200;SORBI_3001G211500;SORBI_3002G166150;SORBI_3002G186300;SORBI_3002G187400;SORBI_3002G263700;SORBI_3003G088100;SORBI_3003G089000;SORBI_3003G383100;SORBI_3003G420500;SORBI_3004G005300;SORBI_3004G007133;SORBI_3004G007800;SORBI_3004G009000;SORBI_3004G009600;SORBI_3004G028600;SORBI_3004G044700;SORBI_3004G044800;SORBI_3004G060900;SORBI_3004G061400;SORBI_3004G066900;SORBI_3004G181500;SORBI_3005G118600;SORBI_3005G175500;SORBI_3006G190300;SORBI_3006G190900;SORBI_3006G190950;SORBI_3006G191000;SORBI_3006G191200;SORBI_3006G194600;SORBI_3006G195500;SORBI_3006G219300;SORBI_3006G278500;SORBI_3007G162400;SORBI_3010G213900;SORBI_3010G214900;SORBI_3010G215300;SORBI_3010G217400
LIN	MG	zinc ion binding	GO:0008270	1015	5	4.632243684992571	1.0793905372894947	0.4997612274758853	0.6644107932544003	SORBI_3003G406600;SORBI_3004G005000;SORBI_3005G106432;SORBI_3010G151200;SORBI_3010G151325
LIN	DG	nucleic acid binding	GO:0003676	522	4	3.656548503502441	1.093927783582956	0.5011355788114167	0.6644107932544003	SORBI_3003G087200;SORBI_3004G009000;SORBI_3006G183800;SORBI_3006G192000
LIN	MGDG	kinase activity	GO:0016301	676	3	2.654638081086818	1.1300975531744764	0.5015333900536857	0.6644107932544003	SORBI_3003G407300;SORBI_3004G007800;SORBI_3005G106600
LIN	SQDG	ubiquitin protein ligase activity	GO:0061630	249	3	2.6956060284440673	1.1129222773446728	0.5084896606359529	0.669484893610432	SORBI_3004G005000;SORBI_3006G188700;SORBI_3006G192400
LIN	MGDG	protein kinase activity	GO:0004672	683	3	2.68212693695606	1.1185152942107555	0.5086135235438476	0.669484893610432	SORBI_3004G005300;SORBI_3004G007800;SORBI_3005G106600
CTL	PA	ATP binding	GO:0005524	1337	5	4.682763744427935	1.0677455180072981	0.5120919851733583	0.6701488445276441	SORBI_3002G220200;SORBI_3003G107500;SORBI_3003G367300;SORBI_3005G012200;SORBI_3005G017000
LIN	FA	peptidase activity	GO:0008233	227	8	7.733708342177882	1.034432596374216	0.5123710825878832	0.6701488445276441	SORBI_3001G036300;SORBI_3001G171500;SORBI_3003G077400;SORBI_3004G010000;SORBI_3004G341800;SORBI_3006G243200;SORBI_3007G180450;SORBI_3010G034000
LIN	FA	protein dimerization activity	GO:0046983	170	6	5.791763956697092	1.0359538207806487	0.5237629628811844	0.6757374509976732	SORBI_3003G077100;SORBI_3003G406800;SORBI_3004G341600;SORBI_3006G217800;SORBI_3007G183050;SORBI_3010G221500
LIN	SM	glycosyltransferase activity	GO:0016757	329	3	2.7585438335809807	1.0875302989496365	0.5246078890947675	0.6757374509976732	SORBI_3001G012400;SORBI_3003G410800;SORBI_3004G007600
CTL	DGDG	hydrolase activity	GO:0016787	1170	3	2.7319040543409043	1.098135198135198	0.5261558658118316	0.6757374509976732	SORBI_3003G107500;SORBI_3005G110535;SORBI_3005G110541
CTL	PE	DNA binding	GO:0003677	1032	3	2.7382721290596477	1.0955813953488371	0.5263238253904705	0.6757374509976732	SORBI_3005G110523;SORBI_3005G110535;SORBI_3009G153400
CTL	PE	nucleotide binding	GO:0000166	1409	4	3.738590532795585	1.0699219304471257	0.5264847615782843	0.6757374509976732	SORBI_3001G168400;SORBI_3002G220200;SORBI_3005G110535;SORBI_3005G110538
LIN	PA	nucleotide binding	GO:0000166	1409	4	3.738590532795585	1.0699219304471257	0.5264847615782843	0.6757374509976732	SORBI_3004G005300;SORBI_3004G007133;SORBI_3004G007800;SORBI_3004G009000
LIN	FA	protein serine/threonine kinase activity	GO:0004674	557	19	18.976544258119294	1.001236038635995	0.5326036468766896	0.6803282882575017	SORBI_3001G032300;SORBI_3001G032400;SORBI_3001G033400;SORBI_3001G039500;SORBI_3002G166150;SORBI_3002G186300;SORBI_3002G187400;SORBI_3003G088100;SORBI_3003G383100;SORBI_3004G007800;SORBI_3004G028600;SORBI_3004G044700;SORBI_3004G044800;SORBI_3004G060900;SORBI_3005G175500;SORBI_3006G194600;SORBI_3010G213900;SORBI_3010G215300;SORBI_3010G217400
LIN	DGDG	kinase activity	GO:0016301	676	3	2.798132031415835	1.0721438324988621	0.5375724830936129	0.6803282882575017	SORBI_3003G088100;SORBI_3003G407300;SORBI_3004G007800
LIN	DGDG	nucleotide binding	GO:0000166	1409	6	5.832201231161112	1.0287710869683901	0.5384466653426355	0.6803282882575017	SORBI_3003G088100;SORBI_3003G089000;SORBI_3004G005300;SORBI_3004G007133;SORBI_3004G007800;SORBI_3004G009000
LIN	FA	DNA binding	GO:0003677	1032	35	35.15941413712588	0.9954659615059527	0.5390313920743811	0.6803282882575017	SORBI_3001G030800;SORBI_3001G031600;SORBI_3001G034300;SORBI_3001G036800;SORBI_3001G039700;SORBI_3001G211500;SORBI_3001G404400;SORBI_3002G128400;SORBI_3002G187600;SORBI_3002G210200;SORBI_3003G087600;SORBI_3003G088300;SORBI_3003G236701;SORBI_3003G324400;SORBI_3003G324500;SORBI_3003G406600;SORBI_3003G406800;SORBI_3003G407200;SORBI_3003G408800;SORBI_3004G009600;SORBI_3004G047500;SORBI_3004G062100;SORBI_3004G067100;SORBI_3004G181500;SORBI_3006G184700;SORBI_3006G190800;SORBI_3006G195500;SORBI_3006G217800;SORBI_3007G160400;SORBI_3007G180300;SORBI_3008G126200;SORBI_3010G215100;SORBI_3010G221400;SORBI_3010G221500;SORBI_3010G224200
LIN	PS	transferase activity	GO:0016740	1698	4	3.7845468053491826	1.0569297212406754	0.5395978219597447	0.6803282882575017	SORBI_3001G012400;SORBI_3001G012500;SORBI_3001G104300;SORBI_3005G106600
LIN	AEG	ATP binding	GO:0005524	1337	5	4.824665676077266	1.036341238065907	0.5399692967480657	0.6803282882575017	SORBI_3003G089000;SORBI_3004G005300;SORBI_3004G007133;SORBI_3004G007800;SORBI_3004G009000
LIN	DGDG	protein kinase activity	GO:0004672	683	3	2.8271067713861178	1.0611555355332807	0.54474190593026	0.6842489794002046	SORBI_3003G088100;SORBI_3004G005300;SORBI_3004G007800
CTL	PC	DNA binding	GO:0003677	1032	3	2.8478030142220336	1.053443649373882	0.5537135374774134	0.6907690170108475	SORBI_3005G110523;SORBI_3005G110535;SORBI_3009G153400
CTL	DG	nucleotide binding	GO:0000166	1409	3	2.8413288049246446	1.0558440103096634	0.5566391107951489	0.6907690170108475	SORBI_3002G220200;SORBI_3005G110535;SORBI_3005G110538
CTL	MGDG	nucleotide binding	GO:0000166	1409	3	2.8413288049246446	1.0558440103096634	0.5566391107951489	0.6907690170108475	SORBI_3002G220200;SORBI_3005G110535;SORBI_3005G110538
CTL	SQDG	nucleotide binding	GO:0000166	1409	3	2.8413288049246446	1.0558440103096634	0.5566391107951489	0.6907690170108475	SORBI_3002G220200;SORBI_3005G110535;SORBI_3005G110538
CTL	PC	nucleotide binding	GO:0000166	1409	4	3.888134154107408	1.02877108696839	0.5591252235550861	0.6917705468609474	SORBI_3001G168400;SORBI_3002G220200;SORBI_3005G110535;SORBI_3005G110538
LIN	SM	DNA-binding transcription factor activity	GO:0003700	594	5	4.980471237529187	1.0039210672122065	0.5624184295933695	0.6937616556660725	SORBI_3003G087600;SORBI_3006G184700;SORBI_3006G188900;SORBI_3006G190800;SORBI_3009G016633
LIN	Cer	DNA binding	GO:0003677	1032	4	3.943111865845893	1.01442721791559	0.5665626132687871	0.6967874527365382	SORBI_3001G034300;SORBI_3001G036800;SORBI_3001G039700;SORBI_3004G115000
LIN	DGDG	transferase activity	GO:0016740	1698	7	7.028444067077054	0.9959530065537133	0.570172883088451	0.6991405590251245	SORBI_3001G104300;SORBI_3003G088100;SORBI_3003G089000;SORBI_3003G407300;SORBI_3004G005000;SORBI_3004G007600;SORBI_3004G007800
LIN	MGDG	zinc ion binding	GO:0008270	1015	4	3.985884101040119	1.0035414725069898	0.5751962593029517	0.7032072962398104	SORBI_3003G406600;SORBI_3005G106432;SORBI_3010G151200;SORBI_3010G151325
LIN	MG	ATP binding	GO:0005524	1337	6	6.101783060921248	0.9833191282113722	0.5843368227463984	0.7083864242639507	SORBI_3003G089000;SORBI_3004G005300;SORBI_3004G007133;SORBI_3004G007800;SORBI_3004G009000;SORBI_3005G106600
LIN	FA	carbohydrate binding	GO:0030246	120	4	4.088303969433241	0.9784008307372795	0.5885088518931261	0.7083864242639507	SORBI_3001G032300;SORBI_3001G032400;SORBI_3001G269100;SORBI_3004G062000
LIN	DG	mRNA binding	GO:0003729	432	3	3.0261091063468477	0.9913720538720538	0.5887720087952397	0.7083864242639507	SORBI_3006G183800;SORBI_3006G191500;SORBI_3010G150575
LIN	AEG	nucleotide binding	GO:0000166	1409	5	5.084483124601995	0.9833841272491964	0.5898030053106852	0.7083864242639507	SORBI_3003G089000;SORBI_3004G005300;SORBI_3004G007133;SORBI_3004G007800;SORBI_3004G009000
LIN	AEG	transferase activity	GO:0016740	1698	6	6.127361494374868	0.9792143005612138	0.5926766863296336	0.7083864242639507	SORBI_3001G012400;SORBI_3001G012500;SORBI_3001G104300;SORBI_3003G089000;SORBI_3004G007600;SORBI_3004G007800
CTL	GalCer	nucleotide binding	GO:0000166	1409	3	2.990872426236468	1.0030518097941803	0.5931016605916755	0.7083864242639507	SORBI_3002G220200;SORBI_3005G110535;SORBI_3005G110538
CTL	MG	nucleotide binding	GO:0000166	1409	3	2.990872426236468	1.0030518097941803	0.5931016605916755	0.7083864242639507	SORBI_3002G220200;SORBI_3005G110535;SORBI_3005G110538
CTL	PA	oxidoreductase activity	GO:0016491	863	3	3.022606665251539	0.9925208048035394	0.5931876610948131	0.7083864242639507	SORBI_3005G011200;SORBI_3005G011300;SORBI_3005G011500
LIN	FA	ligase activity	GO:0016874	91	3	3.100297176820208	0.9676491732566499	0.6041712430486891	0.7145629633776925	SORBI_3001G211500;SORBI_3006G278500;SORBI_3010G214900
LIN	MG	kinase activity	GO:0016301	676	3	3.08511993207387	0.9724095224989678	0.6049372779034617	0.7145629633776925	SORBI_3003G407300;SORBI_3004G007800;SORBI_3005G106600
CTL	PG	DNA binding	GO:0003677	1032	3	3.0668647845468056	0.9781976744186046	0.6055471506165613	0.7145629633776925	SORBI_3005G110523;SORBI_3005G110535;SORBI_3009G153400
LIN	TG	metal ion binding	GO:0046872	1938	5	5.142220335385269	0.9723426212590298	0.6070277556553421	0.7145629633776925	SORBI_3001G012000;SORBI_3001G042200;SORBI_3001G042800;SORBI_3010G151200;SORBI_3010G151325
LIN	FA	structural constituent of ribosome	GO:0003735	185	6	6.302801952876247	0.9519575650416772	0.6070316436460981	0.7145629633776925	SORBI_3001G031800;SORBI_3001G034200;SORBI_3001G036600;SORBI_3001G039400;SORBI_3001G493001;SORBI_3010G150575
LIN	MG	protein kinase activity	GO:0004672	683	3	3.1170664402462323	0.9624433926929756	0.6121122981873088	0.7184907887554736	SORBI_3004G005300;SORBI_3004G007800;SORBI_3005G106600
CTL	PE	hydrolase activity	GO:0016787	1170	3	3.1044364253873913	0.9663589743589743	0.6159741823567815	0.7209029814351897	SORBI_3001G171500;SORBI_3005G110535;SORBI_3005G110541
LIN	DGDG	zinc ion binding	GO:0008270	1015	4	4.201337295690936	0.952077807250221	0.6180205010626834	0.7209029814351897	SORBI_3003G406600;SORBI_3004G005000;SORBI_3010G151200;SORBI_3010G151325
CTL	PG	nucleotide binding	GO:0000166	1409	4	4.187221396731055	0.9552874378992192	0.6205293068890148	0.7209029814351897	SORBI_3001G168400;SORBI_3002G220200;SORBI_3005G110535;SORBI_3005G110538
LIN	AEG	hydrolase activity	GO:0016787	1170	4	4.222033538526852	0.947410759175465	0.6240401825687474	0.7209029814351897	SORBI_3001G103900;SORBI_3003G087200;SORBI_3004G004800;SORBI_3004G007133
LIN	FA	UDP-glucosyltransferase activity	GO:0035251	94	3	3.2025047760560392	0.9367667528335653	0.6262085298343287	0.7209029814351897	SORBI_3001G012400;SORBI_3001G030500;SORBI_3001G030600
LIN	FA	ubiquitin-protein transferase activity	GO:0004842	126	4	4.292719167904903	0.9318103149878851	0.6271298800038272	0.7209029814351897	SORBI_3001G039600;SORBI_3003G343600;SORBI_3004G028800;SORBI_3006G192400
LIN	SQDG	DNA-binding transcription factor activity	GO:0003700	594	6	6.430481850987052	0.9330560507031095	0.6288113919987605	0.7209029814351897	SORBI_3003G087600;SORBI_3003G324400;SORBI_3003G324500;SORBI_3006G184700;SORBI_3006G188900;SORBI_3006G190800
LIN	FA	methyltransferase activity	GO:0008168	158	5	5.382933559753768	0.9288615481683031	0.6296749740906831	0.7209029814351897	SORBI_3001G033000;SORBI_3001G104300;SORBI_3003G390100;SORBI_3004G061800;SORBI_3004G341600
CTL	AEG	DNA binding	GO:0003677	1032	3	3.176395669709191	0.944466720128308	0.6299152264967677	0.7209029814351897	SORBI_3005G110523;SORBI_3005G110535;SORBI_3009G153400
LIN	FA	flavin adenine dinucleotide binding	GO:0050660	95	3	3.236573975801316	0.9269060501721593	0.6333650836710443	0.7228432533863441	SORBI_3003G236900;SORBI_3005G119900;SORBI_3010G214700
LIN	MG	nucleotide binding	GO:0000166	1409	6	6.430375716408406	0.9330714509713305	0.638503386348451	0.7260113725770407	SORBI_3003G089000;SORBI_3004G005300;SORBI_3004G007133;SORBI_3004G007800;SORBI_3004G009000;SORBI_3005G106600
LIN	FA	zinc ion binding	GO:0008270	1015	33	34.580237741456166	0.9543022881082823	0.6411933492245477	0.7260113725770407	SORBI_3001G026900;SORBI_3001G028100;SORBI_3001G034300;SORBI_3001G036300;SORBI_3001G037000;SORBI_3001G039700;SORBI_3002G188200;SORBI_3003G076400;SORBI_3003G236701;SORBI_3003G343600;SORBI_3003G343700;SORBI_3003G385100;SORBI_3003G406600;SORBI_3003G417500;SORBI_3004G005000;SORBI_3004G010050;SORBI_3004G028800;SORBI_3004G062100;SORBI_3004G066700;SORBI_3005G117801;SORBI_3005G119950;SORBI_3005G120301;SORBI_3006G183800;SORBI_3006G188700;SORBI_3006G191900;SORBI_3006G194300;SORBI_3006G194700;SORBI_3006G278400;SORBI_3007G160400;SORBI_3010G034000;SORBI_3010G151200;SORBI_3010G151325;SORBI_3010G224300
LIN	FA	protein kinase activity	GO:0004672	683	22	23.2692634260242	0.9454532185748233	0.6414275233447642	0.7260113725770407	SORBI_3001G032300;SORBI_3001G032400;SORBI_3001G033400;SORBI_3001G037400;SORBI_3001G039500;SORBI_3002G166150;SORBI_3002G186300;SORBI_3002G187400;SORBI_3003G088100;SORBI_3003G383100;SORBI_3004G005300;SORBI_3004G007800;SORBI_3004G028600;SORBI_3004G044700;SORBI_3004G044800;SORBI_3004G060900;SORBI_3004G066900;SORBI_3005G175500;SORBI_3006G190300;SORBI_3010G213900;SORBI_3010G215300;SORBI_3010G217400
CTL	AEG	nucleotide binding	GO:0000166	1409	4	4.336765018042878	0.9223464917647636	0.6491264294542172	0.7327125724250341	SORBI_3001G168400;SORBI_3002G220200;SORBI_3005G110535;SORBI_3005G110538
LIN	GalCer	transferase activity	GO:0016740	1698	7	7.569093610698365	0.9248135060855909	0.6529814643122518	0.7341455299401849	SORBI_3001G012400;SORBI_3001G012500;SORBI_3001G104300;SORBI_3003G089000;SORBI_3004G005000;SORBI_3004G007600;SORBI_3004G007800
LIN	PS	metal ion binding	GO:0046872	1938	4	4.319465081723625	0.9260405916752666	0.6539597317671064	0.7341455299401849	SORBI_3001G012000;SORBI_3005G105700;SORBI_3010G151200;SORBI_3010G151325
LIN	DG	transferase activity	GO:0016740	1698	11	11.89428995966886	0.9248135060855909	0.6627152119513163	0.7419529003367998	SORBI_3001G012400;SORBI_3001G012500;SORBI_3001G104300;SORBI_3003G089000;SORBI_3003G407300;SORBI_3004G005000;SORBI_3004G007600;SORBI_3004G007800;SORBI_3006G192400;SORBI_3006G194600;SORBI_3006G194700
LIN	PC	hydrolase activity	GO:0016787	1170	4	4.4703884525578435	0.8947768281101615	0.6698098700272662	0.7478635947187904	SORBI_3001G103900;SORBI_3003G087200;SORBI_3004G004800;SORBI_3004G007133
LIN	MGDG	transferase activity	GO:0016740	1698	6	6.6680110379961794	0.8998185464616559	0.6787060721240893	0.7557483830138508	SORBI_3001G104300;SORBI_3003G089000;SORBI_3003G407300;SORBI_3004G007600;SORBI_3004G007800;SORBI_3005G106600
LIN	FA	catalytic activity	GO:0003824	264	8	8.994268732753131	0.8894553006702539	0.6828083085434679	0.7578026519289351	SORBI_3001G026900;SORBI_3001G269100;SORBI_3003G417350;SORBI_3004G004400;SORBI_3004G044200;SORBI_3004G062000;SORBI_3006G195500;SORBI_3010G221600
LIN	TG	transferase activity	GO:0016740	1698	4	4.505412863510932	0.8878209658421673	0.6842295789261259	0.7578026519289351	SORBI_3001G012400;SORBI_3001G012500;SORBI_3001G042901;SORBI_3001G104300
LIN	MGDG	hydrolase activity	GO:0016787	1170	4	4.594565909573339	0.8705936705936707	0.6912035383202707	0.7634741495655536	SORBI_3001G103900;SORBI_3003G087200;SORBI_3004G004800;SORBI_3004G007133
CTL	PG	hydrolase activity	GO:0016787	1170	3	3.4769687964338782	0.8628205128205128	0.6935337958937619	0.7639997965460692	SORBI_3001G171500;SORBI_3005G110535;SORBI_3005G110541
LIN	SQDG	glycosyltransferase activity	GO:0016757	329	3	3.5616641901931647	0.8423028785982478	0.6969181225146557	0.7656807106027683	SORBI_3001G012400;SORBI_3003G410800;SORBI_3004G007600
LIN	FA	kinase activity	GO:0016301	676	21	23.03077902780726	0.91182325941492	0.704122528113556	0.7715385148478328	SORBI_3001G026000;SORBI_3001G032300;SORBI_3001G032400;SORBI_3001G033400;SORBI_3001G039500;SORBI_3002G166150;SORBI_3002G186300;SORBI_3002G187400;SORBI_3003G088100;SORBI_3003G383100;SORBI_3003G407300;SORBI_3004G007800;SORBI_3004G028600;SORBI_3004G044700;SORBI_3004G044800;SORBI_3004G066900;SORBI_3005G175500;SORBI_3006G194600;SORBI_3007G161800;SORBI_3010G213900;SORBI_3010G215300
LIN	FA	nucleotide binding	GO:0000166	1409	45	48.00350244109531	0.9374315979384863	0.7073889559282415	0.7730616706695902	SORBI_3001G026000;SORBI_3001G028100;SORBI_3001G028200;SORBI_3001G031900;SORBI_3001G032300;SORBI_3001G032400;SORBI_3001G033400;SORBI_3001G039300;SORBI_3001G039500;SORBI_3001G105200;SORBI_3001G105700;SORBI_3001G211500;SORBI_3002G166150;SORBI_3002G186300;SORBI_3002G187400;SORBI_3002G263700;SORBI_3003G088100;SORBI_3003G089000;SORBI_3003G383100;SORBI_3003G420500;SORBI_3004G005300;SORBI_3004G007133;SORBI_3004G007800;SORBI_3004G009000;SORBI_3004G017900;SORBI_3004G028600;SORBI_3004G044700;SORBI_3004G044800;SORBI_3004G061400;SORBI_3004G066900;SORBI_3005G118600;SORBI_3005G175500;SORBI_3006G190300;SORBI_3006G190900;SORBI_3006G190950;SORBI_3006G191000;SORBI_3006G191200;SORBI_3006G194600;SORBI_3006G195500;SORBI_3006G219300;SORBI_3006G278500;SORBI_3007G162400;SORBI_3010G213900;SORBI_3010G214900;SORBI_3010G215300
LIN	FA	heme binding	GO:0020037	335	10	11.413181914667799	0.8761798484214441	0.7111600636369783	0.7751268418477119	SORBI_3001G012000;SORBI_3001G022700;SORBI_3001G213300;SORBI_3003G076700;SORBI_3003G076800;SORBI_3004G006400;SORBI_3004G007500;SORBI_3006G183900;SORBI_3006G277550;SORBI_3007G179750
LIN	LPC	transferase activity	GO:0016740	1698	3	3.6043302908087456	0.8323321554770318	0.7263146323094736	0.7874779697671135	SORBI_3001G012400;SORBI_3001G012500;SORBI_3001G104300
LIN	LPE	transferase activity	GO:0016740	1698	3	3.6043302908087456	0.8323321554770318	0.7263146323094736	0.7874779697671135	SORBI_3001G012400;SORBI_3001G012500;SORBI_3001G104300
LIN	GalCer	ATP binding	GO:0005524	1337	5	5.959881129271917	0.8389429070057343	0.7304593621547751	0.7883849856822354	SORBI_3003G089000;SORBI_3004G005300;SORBI_3004G007133;SORBI_3004G007800;SORBI_3004G009000
